BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Pending_Amy,pending_cnt,Prediction,Low delay,Medium Delay,High Delay
1000,BPR,2471172145.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.15,0,Z001,Cash,64991200,27.12.2018,Dec,27-12-18,27-12-18,1221001,2019,0.89,6,No Delay,0.6,0.31,0.09
9600,BPR,2146128306.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.12,0,ZZ32,Credit,64991922,28.12.2018,Dec,28-12-18,04-01-19,1221001,2019,0.89,6,No Delay,0.49,0.41,0.1
9600,BPR,2146128337.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.24,0,ZZ32,Credit,64992068,28.12.2018,Dec,28-12-18,04-01-19,1221001,2019,0.89,6,No Delay,0.52,0.36,0.12
1000,BPR,2471172158.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.12,0,Z001,Cash,64993040,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.89,6,No Delay,0.59,0.32,0.09
1000,BPR,2471172157.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.15,0,Z001,Cash,64993004,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.89,6,No Delay,0.6,0.31,0.09
9600,BPR,2471172156.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.15,0,Z001,Cash,64993003,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.89,6,No Delay,0.56,0.32,0.13
1000,BPR,2471172161.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.15,0,Z001,Cash,64993620,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.89,6,No Delay,0.6,0.31,0.09
9600,BPR,2471172186.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.14,0,Z001,Cash,64994949,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.89,6,No Delay,0.57,0.31,0.12
9600,BPR,2146128537.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.14,0,ZZ32,Credit,64996244,28.12.2018,Dec,28-12-18,04-01-19,1221001,2019,0.89,6,No Delay,0.48,0.41,0.11
9600,BPR,2146128552.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.12,0,ZZ32,Credit,64996651,29.12.2018,Dec,29-12-18,05-01-19,1221001,2019,1.39,9,No Delay,0.51,0.37,0.11
9600,BPR,2471172212.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.14,0,Z001,Cash,64997873,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,1.39,9,No Delay,0.56,0.31,0.13
9600,BPR,2471172215.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.14,0,Z001,Cash,64998043,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,1.39,9,No Delay,0.56,0.31,0.13
9600,BPR,2471172214.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.14,0,Z001,Cash,64998031,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,1.39,9,No Delay,0.56,0.31,0.13
9600,BPR,2471172211.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.11,0,Z001,Cash,64997812,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,1.39,9,No Delay,0.56,0.31,0.13
9600,BPR,2471172213.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.16,0,Z001,Cash,64997874,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,1.39,9,No Delay,0.54,0.33,0.13
9600,BPR,2471172216.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.15,0,Z001,Cash,64998063,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,1.39,9,No Delay,0.54,0.33,0.13
9600,BPR,2146128631.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.15,0,ZZ32,Credit,64999517,29.12.2018,Dec,29-12-18,05-01-19,1221001,2019,1.39,9,No Delay,0.5,0.38,0.13
1000,BPR,2412163835.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.16,1,ZZ41,Credit,64980189,24.12.2018,Dec,24-12-18,03-01-19,1221001,2019,1.98,13,0 to 10,0.3,0.61,0.09
1000,BPR,2412163834.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.16,1,ZZ41,Credit,64980188,24.12.2018,Dec,24-12-18,03-01-19,1221001,2019,1.98,13,0 to 10,0.3,0.61,0.09
1000,BPR,2426908747.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.11,2,ZZ41,Credit,64947492,14.12.2018,Dec,14-12-18,24-12-18,1221001,2019,0.77,5,0 to 10,0.22,0.64,0.14
1000,BPR,2412160265.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.16,2,ZZ41,Credit,64948024,14.12.2018,Dec,14-12-18,24-12-18,1221001,2019,0.77,5,0 to 10,0.23,0.63,0.14
1000,BPR,2412160323.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.16,2,ZZ41,Credit,64948109,14.12.2018,Dec,14-12-18,24-12-18,1221001,2019,0.77,5,0 to 10,0.23,0.63,0.14
1000,BPR,2412160322.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.17,2,ZZ41,Credit,64948108,14.12.2018,Dec,14-12-18,24-12-18,1221001,2019,0.77,5,0 to 10,0.23,0.62,0.15
1000,BPR,2412160299.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.17,2,ZZ41,Credit,64948073,14.12.2018,Dec,14-12-18,24-12-18,1221001,2019,0.77,5,0 to 10,0.23,0.62,0.15
1000,BPR,2412160298.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.17,2,ZZ41,Credit,64948072,14.12.2018,Dec,14-12-18,24-12-18,1221001,2019,0.77,5,0 to 10,0.23,0.62,0.15
1000,BPR,2412160301.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.17,2,ZZ41,Credit,64948075,14.12.2018,Dec,14-12-18,24-12-18,1221001,2019,0.77,5,0 to 10,0.23,0.62,0.15
1000,BPR,2412160300.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.17,2,ZZ41,Credit,64948074,14.12.2018,Dec,14-12-18,24-12-18,1221001,2019,0.77,5,0 to 10,0.23,0.62,0.15
1000,BPR,4130037285.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.14,3,ZZ34,Credit,64969938,21.12.2018,Dec,21-12-18,23-12-18,1221001,2019,1.28,8,0 to 10,0.27,0.61,0.11
1000,BPR,4130037297.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.14,3,ZZ34,Credit,64970707,21.12.2018,Dec,21-12-18,23-12-18,1221001,2019,1.28,8,0 to 10,0.27,0.61,0.11
1000,BPR,4130037296.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.14,3,ZZ34,Credit,64970699,21.12.2018,Dec,21-12-18,23-12-18,1221001,2019,1.28,8,0 to 10,0.27,0.61,0.11
1000,BPR,4130037295.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.14,3,ZZ34,Credit,64970688,21.12.2018,Dec,21-12-18,23-12-18,1221001,2019,1.28,8,0 to 10,0.27,0.61,0.11
1000,BPR,4130037298.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.14,3,ZZ34,Credit,64970716,21.12.2018,Dec,21-12-18,23-12-18,1221001,2019,1.28,8,0 to 10,0.27,0.61,0.11
4000,BPR,2471172309.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.19,0,Z001,Cash,63007020,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.78,0.13,0.08
4000,BPR,2471172311.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.12,0,Z001,Cash,63007099,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.78,0.13,0.09
4000,BPR,2471172314.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.14,0,Z001,Cash,63007273,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.78,0.14,0.08
4000,BPR,2471172321.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.16,0,Z001,Cash,63007796,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.77,0.14,0.08
4000,BPR,2471172327.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.14,0,Z001,Cash,63008526,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.78,0.14,0.08
4000,BPR,2471172326.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.14,0,Z001,Cash,63008522,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.78,0.14,0.08
4000,BPR,2471172364.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.04,0,Z001,Cash,63010107,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.77,0.14,0.08
4000,BPR,2471172363.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.1,0,Z001,Cash,63010101,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.78,0.14,0.09
4000,BPR,2471171384.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.08,0,Z001,Cash,64924576,07.12.2018,Dec,07-12-18,07-12-18,1221001,2019,0.0,0,No Delay,0.76,0.18,0.06
4000,BPR,2471171385.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.08,0,Z001,Cash,64924586,07.12.2018,Dec,07-12-18,07-12-18,1221001,2019,0.0,0,No Delay,0.76,0.18,0.06
4000,BPR,2471171488.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.13,0,Z001,Cash,64937733,11.12.2018,Dec,11-12-18,11-12-18,1221001,2019,0.0,0,No Delay,0.7,0.13,0.17
4000,BPR,2471171501.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.17,0,Z001,Cash,64938000,11.12.2018,Dec,11-12-18,11-12-18,1221001,2019,0.0,0,No Delay,0.69,0.15,0.16
4000,BPR,2471171505.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.16,0,Z001,Cash,64938062,11.12.2018,Dec,11-12-18,11-12-18,1221001,2019,0.0,0,No Delay,0.69,0.16,0.16
4000,BPR,2471171509.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.13,0,Z001,Cash,64938156,11.12.2018,Dec,11-12-18,11-12-18,1221001,2019,0.0,0,No Delay,0.7,0.13,0.17
4000,BPR,2471171657.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.05,0,Z001,Cash,64948161,14.12.2018,Dec,14-12-18,14-12-18,1221001,2019,0.0,0,No Delay,0.76,0.11,0.13
4000,BPR,2471171658.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.08,0,Z001,Cash,64948164,14.12.2018,Dec,14-12-18,14-12-18,1221001,2019,0.0,0,No Delay,0.76,0.11,0.13
4000,BPR,2471171679.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.14,0,Z001,Cash,64950275,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.76,0.11,0.13
4000,BPR,2471171678.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.16,0,Z001,Cash,64950251,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.76,0.11,0.13
4000,BPR,2471171722.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.19,0,Z001,Cash,64955833,17.12.2018,Dec,17-12-18,17-12-18,1221001,2019,0.0,0,No Delay,0.77,0.12,0.11
4000,BPR,2471171723.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.16,0,Z001,Cash,64955899,17.12.2018,Dec,17-12-18,17-12-18,1221001,2019,0.0,0,No Delay,0.76,0.12,0.11
4000,BPR,2471171724.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.18,0,Z001,Cash,64956022,17.12.2018,Dec,17-12-18,17-12-18,1221001,2019,0.0,0,No Delay,0.77,0.12,0.11
4000,BPR,2471171730.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.16,0,Z001,Cash,64956319,17.12.2018,Dec,17-12-18,17-12-18,1221001,2019,0.0,0,No Delay,0.76,0.12,0.11
4000,BPR,2471171733.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.16,0,Z001,Cash,64956532,17.12.2018,Dec,17-12-18,17-12-18,1221001,2019,0.0,0,No Delay,0.76,0.12,0.11
4000,BPR,2471171734.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.13,0,Z001,Cash,64956578,17.12.2018,Dec,17-12-18,17-12-18,1221001,2019,0.0,0,No Delay,0.76,0.11,0.13
4000,BPR,2471171737.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.17,0,Z001,Cash,64956747,17.12.2018,Dec,17-12-18,17-12-18,1221001,2019,0.0,0,No Delay,0.77,0.12,0.11
4000,BPR,2471171739.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.15,0,Z001,Cash,64956839,17.12.2018,Dec,17-12-18,17-12-18,1221001,2019,0.0,0,No Delay,0.76,0.12,0.12
4000,BPR,2471171755.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.08,0,Z001,Cash,64958446,18.12.2018,Dec,18-12-18,18-12-18,1221001,2019,0.0,0,No Delay,0.77,0.12,0.12
4000,BPR,2471171754.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.08,0,Z001,Cash,64958443,18.12.2018,Dec,18-12-18,18-12-18,1221001,2019,0.0,0,No Delay,0.77,0.12,0.12
4000,BPR,2471171756.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.17,0,Z001,Cash,64958590,18.12.2018,Dec,18-12-18,18-12-18,1221001,2019,0.0,0,No Delay,0.77,0.12,0.11
4000,BPR,2471171766.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.18,0,Z001,Cash,64959869,18.12.2018,Dec,18-12-18,18-12-18,1221001,2019,0.0,0,No Delay,0.77,0.12,0.11
4000,BPR,2471171772.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.16,0,Z001,Cash,64960098,18.12.2018,Dec,18-12-18,18-12-18,1221001,2019,0.0,0,No Delay,0.77,0.12,0.11
4000,BPR,2471171773.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.17,0,Z001,Cash,64960155,18.12.2018,Dec,18-12-18,18-12-18,1221001,2019,0.0,0,No Delay,0.77,0.12,0.11
4000,BPR,2471171780.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.17,0,Z001,Cash,64960298,18.12.2018,Dec,18-12-18,18-12-18,1221001,2019,0.0,0,No Delay,0.77,0.12,0.11
4000,BPR,2471171805.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.19,0,Z001,Cash,64961837,19.12.2018,Dec,19-12-18,19-12-18,1221001,2019,0.0,0,No Delay,0.77,0.12,0.11
4000,BPR,2471171809.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.14,0,Z001,Cash,64962401,19.12.2018,Dec,19-12-18,19-12-18,1221001,2019,0.0,0,No Delay,0.77,0.12,0.11
4000,BPR,2471171841.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.16,0,Z001,Cash,64963732,19.12.2018,Dec,19-12-18,19-12-18,1221001,2019,0.0,0,No Delay,0.77,0.13,0.11
4000,BPR,2471171847.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.16,0,Z001,Cash,64963812,19.12.2018,Dec,19-12-18,19-12-18,1221001,2019,0.0,0,No Delay,0.77,0.13,0.11
4000,BPR,2471171859.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.15,0,Z001,Cash,64965096,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.76,0.13,0.11
4000,BPR,2471171860.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.18,0,Z001,Cash,64965103,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.77,0.12,0.11
4000,BPR,2471171861.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.16,0,Z001,Cash,64965384,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.77,0.12,0.11
4000,BPR,2471171862.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.08,0,Z001,Cash,64965422,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.77,0.12,0.11
4000,BPR,2471171886.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.05,0,Z001,Cash,64966029,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.77,0.12,0.11
4000,BPR,2471172065.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.16,0,Z001,Cash,64985752,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.0,0,No Delay,0.75,0.17,0.08
4000,BPR,2471172077.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.16,0,Z001,Cash,64986218,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.0,0,No Delay,0.75,0.17,0.08
4000,BPR,2471172153.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.18,0,Z001,Cash,64992845,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.0,0,No Delay,0.78,0.14,0.08
4000,BPR,2471172162.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.17,0,Z001,Cash,64993642,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.0,0,No Delay,0.78,0.14,0.08
4000,BPR,2471172165.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.06,0,Z001,Cash,64994180,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.0,0,No Delay,0.79,0.13,0.09
4000,BPR,2471172169.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.1,0,Z001,Cash,64994539,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.0,0,No Delay,0.78,0.13,0.09
4000,BPR,2471172174.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.1,0,Z001,Cash,64994628,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.0,0,No Delay,0.78,0.13,0.09
4000,BPR,2471172171.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.15,0,Z001,Cash,64994590,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.0,0,No Delay,0.78,0.14,0.08
4000,BPR,2471172188.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.04,0,Z001,Cash,64994997,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.0,0,No Delay,0.78,0.13,0.08
4000,BPR,2471172203.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.09,0,Z001,Cash,64997437,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.78,0.14,0.08
4000,BPR,2471172218.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.05,0,Z001,Cash,64998162,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.78,0.13,0.08
4000,BPR,2471172220.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.16,0,Z001,Cash,64998699,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.78,0.14,0.07
4000,BPR,2471172222.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.15,0,Z001,Cash,64999058,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.78,0.14,0.08
4000,BPR,2471172229.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.18,0,Z001,Cash,64999455,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.78,0.14,0.08
4000,BPR,2471172231.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.09,0,Z001,Cash,64999472,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.78,0.14,0.08
4000,BPR,2471172232.0,800549,G.K. ISPAT PVT LTD,South,BANG,RV,0.11,0,Z001,Cash,64999520,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.78,0.13,0.09
4000,BPR,248073643.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.17,0,Z001,Cash,63000587,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.81,0.15,0.04
4000,BPR,248073644.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.16,0,Z001,Cash,63000595,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.81,0.15,0.04
4000,BPR,248073639.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.2,0,Z001,Cash,63000546,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.83,0.13,0.04
4000,BPR,248073640.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.2,0,Z001,Cash,63000559,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.83,0.13,0.04
4000,BPR,248073641.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.16,0,Z001,Cash,63000575,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.81,0.15,0.04
4000,BPR,248073642.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.15,0,Z001,Cash,63000582,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.81,0.14,0.05
4000,BPR,248073645.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.15,0,Z001,Cash,63000603,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.81,0.14,0.05
4000,BPR,248073649.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.17,0,Z001,Cash,63000627,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.81,0.15,0.04
4000,BPR,248073647.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.12,0,Z001,Cash,63000614,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.59,0.36,0.05
4000,BPR,248073646.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.16,0,Z001,Cash,63000607,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.81,0.15,0.04
4000,BPR,248073648.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.17,0,Z001,Cash,63000621,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.0,0,No Delay,0.81,0.15,0.04
4000,BPR,248073697.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.14,0,Z001,Cash,63007699,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.82,0.14,0.04
4000,BPR,248073702.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.17,0,Z001,Cash,63007765,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.81,0.15,0.04
4000,BPR,248073704.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.18,0,Z001,Cash,63007798,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.81,0.15,0.05
4000,BPR,248073699.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.14,0,Z001,Cash,63007720,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.82,0.14,0.04
4000,BPR,248073707.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.18,0,Z001,Cash,63007833,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.81,0.15,0.05
4000,BPR,248073718.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.14,0,Z001,Cash,63008047,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.82,0.14,0.04
4000,BPR,248073715.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.14,0,Z001,Cash,63008026,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.82,0.14,0.04
4000,BPR,248073793.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.15,0,Z001,Cash,63010372,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.81,0.15,0.04
4000,BPR,248073789.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.14,0,Z001,Cash,63010332,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.82,0.14,0.04
4000,BPR,248073790.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.14,0,Z001,Cash,63010342,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.82,0.14,0.04
4000,BPR,248073792.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.14,0,Z001,Cash,63010359,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.82,0.14,0.04
4000,BPR,248073791.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.13,0,Z001,Cash,63010352,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.56,0.39,0.05
4000,BPR,248073795.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.15,0,Z001,Cash,63010383,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.81,0.15,0.04
4000,BPR,248073794.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.16,0,Z001,Cash,63010378,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.81,0.15,0.04
4000,BPR,248073796.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.15,0,Z001,Cash,63010394,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.0,0,No Delay,0.81,0.15,0.04
4000,BPR,248072951.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.17,0,Z001,Cash,64915591,04.12.2018,Dec,04-12-18,04-12-18,1221001,2019,0.0,0,No Delay,0.73,0.27,0.0
4000,BPR,248072952.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.15,0,Z001,Cash,64915617,04.12.2018,Dec,04-12-18,04-12-18,1221001,2019,0.0,0,No Delay,0.75,0.25,0.0
4000,BPR,248072949.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.15,0,Z001,Cash,64915581,04.12.2018,Dec,04-12-18,04-12-18,1221001,2019,0.0,0,No Delay,0.75,0.25,0.0
4000,BPR,248072972.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.18,0,Z001,Cash,64924958,07.12.2018,Dec,07-12-18,07-12-18,1221001,2019,0.0,0,No Delay,0.67,0.32,0.01
4000,BPR,248072974.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.15,0,Z001,Cash,64925028,07.12.2018,Dec,07-12-18,07-12-18,1221001,2019,0.0,0,No Delay,0.74,0.24,0.02
4000,BPR,248072989.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.15,0,Z001,Cash,64926464,07.12.2018,Dec,07-12-18,07-12-18,1221001,2019,0.0,0,No Delay,0.74,0.24,0.02
