BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Pending_Amy,pending_cnt,Prediction,No Delay,0 to 10,>=10
4000,BPR,2431602987.0,818777,SHRI RAM SALES,East,JAMS,RV,0.13,0,Z001,Cash,64986989,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.0,0,No Delay,0.76,0.2,0.04
2000,BPR,2424231181.0,817901,KAUSALYA AGENCIES,South,SBAD,RV,0.21,0,ZZ17,Credit,64970596,21.12.2018,Dec,21-12-18,27-12-18,1221001,2019,0.0,0,No Delay,0.75,0.22,0.03
2000,BPR,2424231180.0,817901,KAUSALYA AGENCIES,South,SBAD,RV,0.1,0,ZZ17,Credit,64970595,21.12.2018,Dec,21-12-18,27-12-18,1221001,2019,0.0,0,No Delay,0.66,0.32,0.02
2000,BPR,2412163054.0,817379,VIJAY SHEETS AND STRIPS PVT LT,South,SBAD,RV,0.15,0,ZZ20,Credit,64974568,22.12.2018,Dec,22-12-18,03-01-19,1221001,2019,0.73,7,0 to 10,0.35,0.46,0.2
2000,BPR,2412163053.0,817379,VIJAY SHEETS AND STRIPS PVT LT,South,SBAD,RV,0.15,0,ZZ20,Credit,64974567,22.12.2018,Dec,22-12-18,03-01-19,1221001,2019,0.73,7,0 to 10,0.35,0.46,0.2
9600,BPR,2147091452.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.14,9,ZZ32,Credit,64983005,25.12.2018,Dec,25-12-18,01-01-19,1221001,2019,1.19,8,0 to 10,0.28,0.44,0.28
9600,BPR,2147091453.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.16,-1,ZZ32,Credit,64983007,25.12.2018,Dec,25-12-18,01-01-19,1221001,2019,1.19,8,0 to 10,0.27,0.45,0.28
9600,BPR,2147091460.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.13,9,ZZ32,Credit,64983016,25.12.2018,Dec,25-12-18,01-01-19,1221001,2019,1.19,8,0 to 10,0.27,0.44,0.29
9600,BPR,2147091463.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.15,-1,ZZ32,Credit,64983019,25.12.2018,Dec,25-12-18,01-01-19,1221001,2019,1.19,8,0 to 10,0.27,0.44,0.28
2000,BPR,2412163805.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.14,7,ZZ41,Credit,64980157,24.12.2018,Dec,24-12-18,03-01-19,1221001,2019,1.05,7,0 to 10,0.27,0.49,0.25
1000,BPR,2473286026.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.13,3,ZZ34,Credit,64967371,21.12.2018,Dec,21-12-18,23-12-18,1221001,2019,0.8,5,0 to 10,0.37,0.53,0.1
1000,BPR,2471172089.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.1,1,Z001,Cash,64986664,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.89,6,No Delay,0.48,0.42,0.1
9600,BPR,2471172056.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.12,1,Z001,Cash,64985448,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.89,6,0 to 10,0.43,0.48,0.09
1000,BPR,2471172088.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.14,1,Z001,Cash,64986660,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.89,6,No Delay,0.51,0.41,0.08
1000,BPR,2471172090.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.15,1,Z001,Cash,64986665,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.89,6,No Delay,0.5,0.42,0.08
1000,BPR,2471172094.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.15,1,Z001,Cash,64986693,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.89,6,No Delay,0.5,0.42,0.08
1000,BPR,2471172057.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.16,1,Z001,Cash,64985488,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.89,6,No Delay,0.5,0.41,0.08
9600,BPR,2471172059.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.16,1,Z001,Cash,64985588,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.89,6,0 to 10,0.44,0.48,0.08
1000,BPR,2471171937.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.12,5,Z001,Cash,64969911,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,0.8,5,0 to 10,0.44,0.52,0.04
9600,BPR,2471172050.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.12,5,Z001,Cash,64984927,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.89,6,0 to 10,0.43,0.48,0.09
1000,BPR,2471172054.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.15,5,Z001,Cash,64985395,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.89,6,No Delay,0.5,0.42,0.08
9600,BPR,2471171876.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.14,6,Z001,Cash,64965676,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.66,4,0 to 10,0.41,0.57,0.02
9600,BPR,2147091454.0,817217,TATA STEEL PROCESSING,South,BANG,RV,0.16,9,ZZ32,Credit,64983008,25.12.2018,Dec,25-12-18,01-01-19,1221001,2019,0.0,0,0 to 10,0.42,0.48,0.1
1000,BPR,2431602544.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.15,-1,ZZ30,Credit,64978088,24.12.2018,Dec,24-12-18,29-12-18,1221001,2019,1.68,12,0 to 10,0.42,0.5,0.08
1000,BPR,2431602790.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.15,-1,ZZ30,Credit,64983190,25.12.2018,Dec,25-12-18,30-12-18,1221001,2019,2.13,15,0 to 10,0.4,0.5,0.1
1000,BPR,2431602612.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.15,-1,ZZ30,Credit,64980315,24.12.2018,Dec,24-12-18,29-12-18,1221001,2019,1.68,12,0 to 10,0.42,0.5,0.08
1000,BPR,2431602610.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.15,-1,ZZ30,Credit,64980281,24.12.2018,Dec,24-12-18,29-12-18,1221001,2019,1.68,12,0 to 10,0.42,0.5,0.08
9600,BPR,2146127859.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.16,0,ZZ38,Credit,64982935,25.12.2018,Dec,25-12-18,29-12-18,1221001,2019,2.13,15,0 to 10,0.38,0.51,0.11
1000,BPR,2431602850.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.14,0,ZZ30,Credit,64983910,26.12.2018,Dec,26-12-18,31-12-18,1221001,2019,1.94,13,0 to 10,0.37,0.49,0.14
1000,BPR,2431602862.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.15,0,ZZ30,Credit,64984009,26.12.2018,Dec,26-12-18,31-12-18,1221001,2019,1.94,13,0 to 10,0.38,0.49,0.13
1000,BPR,2431602978.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.15,0,ZZ30,Credit,64986898,26.12.2018,Dec,26-12-18,31-12-18,1221001,2019,1.94,13,0 to 10,0.38,0.49,0.13
1000,BPR,2431602220.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.13,1,ZZ30,Credit,64969006,21.12.2018,Dec,21-12-18,26-12-18,1221001,2019,2.02,15,0 to 10,0.41,0.51,0.08
1000,BPR,2431602224.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.15,1,ZZ30,Credit,64969103,21.12.2018,Dec,21-12-18,26-12-18,1221001,2019,2.02,15,0 to 10,0.4,0.53,0.07
1000,BPR,2431602094.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.15,2,ZZ30,Credit,64966392,20.12.2018,Dec,20-12-18,25-12-18,1221001,2019,2.66,20,0 to 10,0.34,0.62,0.04
2000,BPR,2412162106.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.09,6,ZZ19,Credit,64966864,20.12.2018,Dec,20-12-18,30-12-18,1221001,2019,3.88,32,0 to 10,0.17,0.79,0.03
2000,BPR,2412162107.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.1,6,ZZ19,Credit,64966865,20.12.2018,Dec,20-12-18,30-12-18,1221001,2019,3.88,32,0 to 10,0.18,0.79,0.03
2000,BPR,2412162108.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.09,6,ZZ19,Credit,64966866,20.12.2018,Dec,20-12-18,30-12-18,1221001,2019,3.88,32,0 to 10,0.17,0.79,0.03
2000,BPR,2412162109.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.09,6,ZZ19,Credit,64966867,20.12.2018,Dec,20-12-18,30-12-18,1221001,2019,3.88,32,0 to 10,0.17,0.79,0.03
2000,BPR,2412162113.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.1,6,ZZ19,Credit,64966871,20.12.2018,Dec,20-12-18,30-12-18,1221001,2019,3.88,32,0 to 10,0.18,0.79,0.03
2000,BPR,2412162115.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.09,6,ZZ19,Credit,64966873,20.12.2018,Dec,20-12-18,30-12-18,1221001,2019,3.88,32,0 to 10,0.17,0.79,0.03
2000,BPR,2412162116.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.09,6,ZZ19,Credit,64966874,20.12.2018,Dec,20-12-18,30-12-18,1221001,2019,3.88,32,0 to 10,0.17,0.79,0.03
2000,BPR,2412162119.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.1,6,ZZ19,Credit,64966878,20.12.2018,Dec,20-12-18,30-12-18,1221001,2019,3.88,32,0 to 10,0.18,0.79,0.03
2000,BPR,2412162182.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.14,6,ZZ19,Credit,64966964,20.12.2018,Dec,20-12-18,30-12-18,1221001,2019,3.88,32,0 to 10,0.25,0.7,0.05
2000,BPR,2412162183.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.14,6,ZZ19,Credit,64966965,20.12.2018,Dec,20-12-18,30-12-18,1221001,2019,3.88,32,0 to 10,0.25,0.7,0.05
2000,BPR,2412162184.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.1,6,ZZ19,Credit,64966966,20.12.2018,Dec,20-12-18,30-12-18,1221001,2019,3.88,32,0 to 10,0.18,0.79,0.03
2000,BPR,2412162536.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.17,5,ZZ19,Credit,64970953,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,5.14,44,0 to 10,0.29,0.64,0.07
2000,BPR,2412162538.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.19,5,ZZ19,Credit,64970955,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,5.14,44,0 to 10,0.29,0.64,0.07
2000,BPR,2412162542.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.17,5,ZZ19,Credit,64970959,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,5.14,44,0 to 10,0.29,0.64,0.07
2000,BPR,2412162548.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.19,5,ZZ19,Credit,64970966,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,5.14,44,0 to 10,0.29,0.64,0.07
2000,BPR,2412162574.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.11,5,ZZ19,Credit,64970998,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,5.14,44,0 to 10,0.24,0.68,0.08
2000,BPR,2412163611.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.1,6,ZZ19,Credit,64976981,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,8.35,63,0 to 10,0.14,0.71,0.15
2000,BPR,2412163665.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.16,6,ZZ19,Credit,64977037,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,8.35,63,0 to 10,0.17,0.69,0.14
2000,BPR,2412164024.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.12,6,ZZ19,Credit,64981550,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,9.89,72,0 to 10,0.11,0.74,0.15
2000,BPR,2426113034.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.07,6,ZZ19,Credit,64981572,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,9.89,72,0 to 10,0.13,0.73,0.15
2000,BPR,2431602165.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.17,5,ZZ19,Credit,64967772,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,5.14,44,0 to 10,0.27,0.65,0.08
2000,BPR,2431602170.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.18,5,ZZ19,Credit,64967798,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,5.14,44,0 to 10,0.28,0.65,0.07
2000,BPR,2431602275.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.22,5,ZZ19,Credit,64970890,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,5.14,44,0 to 10,0.28,0.65,0.07
2000,BPR,2431602286.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.16,7,ZZ19,Credit,64971308,22.12.2018,Dec,22-12-18,01-01-19,1221001,2019,6.54,52,0 to 10,0.19,0.63,0.18
2000,BPR,2431602288.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.09,7,ZZ19,Credit,64971341,22.12.2018,Dec,22-12-18,01-01-19,1221001,2019,6.54,52,0 to 10,0.17,0.64,0.19
2000,BPR,2431602291.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.17,7,ZZ19,Credit,64971481,22.12.2018,Dec,22-12-18,01-01-19,1221001,2019,6.54,52,0 to 10,0.19,0.62,0.19
2000,BPR,2431602294.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.18,7,ZZ19,Credit,64971489,22.12.2018,Dec,22-12-18,01-01-19,1221001,2019,6.54,52,0 to 10,0.2,0.62,0.18
2000,BPR,2431602295.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.18,7,ZZ19,Credit,64971490,22.12.2018,Dec,22-12-18,01-01-19,1221001,2019,6.54,52,0 to 10,0.2,0.62,0.18
2000,BPR,2431602296.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.15,7,ZZ19,Credit,64971493,22.12.2018,Dec,22-12-18,01-01-19,1221001,2019,6.54,52,0 to 10,0.19,0.63,0.18
2000,BPR,2431602308.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.18,7,ZZ19,Credit,64971585,22.12.2018,Dec,22-12-18,01-01-19,1221001,2019,6.54,52,0 to 10,0.2,0.62,0.18
2000,BPR,2431602321.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.18,7,ZZ19,Credit,64971725,22.12.2018,Dec,22-12-18,01-01-19,1221001,2019,6.54,52,0 to 10,0.2,0.62,0.18
2000,BPR,2431602349.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.17,7,ZZ19,Credit,64972481,22.12.2018,Dec,22-12-18,01-01-19,1221001,2019,6.54,52,0 to 10,0.19,0.62,0.19
2000,BPR,2431602350.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.18,7,ZZ19,Credit,64972515,22.12.2018,Dec,22-12-18,01-01-19,1221001,2019,6.54,52,0 to 10,0.2,0.62,0.18
2000,BPR,2431602362.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.17,7,ZZ19,Credit,64972982,22.12.2018,Dec,22-12-18,01-01-19,1221001,2019,6.54,52,0 to 10,0.19,0.62,0.19
2000,BPR,2431602402.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.15,6,ZZ19,Credit,64974950,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,8.35,63,0 to 10,0.18,0.66,0.16
2000,BPR,2431602404.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.22,6,ZZ19,Credit,64974972,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,8.35,63,0 to 10,0.19,0.65,0.16
2000,BPR,2431602463.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.16,6,ZZ19,Credit,64976058,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,8.35,63,0 to 10,0.18,0.66,0.16
2000,BPR,2431602465.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.17,6,ZZ19,Credit,64976200,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,8.35,63,0 to 10,0.18,0.66,0.16
2000,BPR,2431602470.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.16,6,ZZ19,Credit,64976345,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,8.35,63,0 to 10,0.18,0.66,0.16
2000,BPR,2431602482.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.21,6,ZZ19,Credit,64976506,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,8.35,63,0 to 10,0.18,0.66,0.16
2000,BPR,2431602499.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.21,6,ZZ19,Credit,64977085,24.12.2018,Dec,24-12-18,03-01-19,1221001,2019,9.68,71,0 to 10,0.16,0.65,0.18
2000,BPR,2442038342.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.13,6,ZZ19,Credit,64965200,20.12.2018,Dec,20-12-18,30-12-18,1221001,2019,3.88,32,0 to 10,0.25,0.72,0.03
2000,BPR,2442038357.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.15,6,ZZ19,Credit,64981535,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,9.89,72,0 to 10,0.12,0.7,0.18
2000,BPR,2424231188.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.19,-2,ZZ16,Credit,64972554,22.12.2018,Dec,22-12-18,26-12-18,1221001,2019,0.0,0,No Delay,0.5,0.48,0.02
2000,BPR,2424231189.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.02,-2,ZZ16,Credit,64972558,22.12.2018,Dec,22-12-18,26-12-18,1221001,2019,0.0,0,0 to 10,0.41,0.59,0.0
4000,BPR,2431601994.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.18,0,Z001,Cash,64964449,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.88,0.1,0.02
4000,BPR,2431602004.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,0,Z001,Cash,64964498,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.89,0.09,0.02
4000,BPR,2431602013.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.17,0,Z001,Cash,64964512,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.88,0.1,0.02
4000,BPR,2431602014.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.2,0,Z001,Cash,64964522,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.88,0.11,0.02
4000,BPR,2431602005.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.17,0,Z001,Cash,64964500,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.88,0.1,0.02
4000,BPR,2431602078.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,0,Z001,Cash,64965815,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.89,0.09,0.02
4000,BPR,2431602091.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,0,Z001,Cash,64966336,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.89,0.09,0.02
2000,BPR,2424231164.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.27,0,Z001,Cash,64967314,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.78,0.22,0.0
4000,BPR,248073278.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.15,0,Z001,Cash,64969186,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,0.0,0,No Delay,0.61,0.38,0.0
4000,BPR,248073279.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.19,0,Z001,Cash,64969209,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,0.0,0,No Delay,0.62,0.38,0.0
4000,BPR,248073280.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.19,0,Z001,Cash,64969461,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,0.0,0,No Delay,0.62,0.38,0.0
4000,BPR,248073281.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.18,0,Z001,Cash,64969481,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,0.0,0,No Delay,0.62,0.38,0.0
4000,BPR,248073305.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.18,0,Z001,Cash,64970035,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,0.0,0,No Delay,0.62,0.38,0.0
4000,BPR,248073304.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.18,0,Z001,Cash,64970028,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,0.0,0,No Delay,0.62,0.38,0.0
4000,BPR,2431602269.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.2,0,Z001,Cash,64970767,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,0.0,0,No Delay,0.87,0.11,0.02
4000,BPR,2495138494.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.17,0,Z001,Cash,64971089,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.0,0,No Delay,0.82,0.14,0.04
4000,BPR,2431602284.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.17,0,Z001,Cash,64971119,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.0,0,No Delay,0.83,0.15,0.02
4000,BPR,2431602512.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,0,Z001,Cash,64977167,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,0.0,0,No Delay,0.7,0.21,0.1
4000,BPR,2431602559.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.19,0,Z001,Cash,64978774,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,0.0,0,No Delay,0.71,0.22,0.08
4000,BPR,248073347.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.19,0,Z001,Cash,64978889,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,0.0,0,No Delay,0.56,0.36,0.08
4000,BPR,2431602561.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,0,Z001,Cash,64978944,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,0.0,0,No Delay,0.7,0.22,0.08
4000,BPR,248073349.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.19,0,Z001,Cash,64978925,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,0.0,0,No Delay,0.56,0.36,0.08
4000,BPR,248073348.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.19,0,Z001,Cash,64978905,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,0.0,0,No Delay,0.56,0.36,0.08
4000,BPR,2431602570.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,0,Z001,Cash,64979303,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,0.0,0,No Delay,0.7,0.22,0.08
4000,BPR,2431602584.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.13,0,Z001,Cash,64979758,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,0.0,0,No Delay,0.71,0.18,0.11
4000,BPR,2431602604.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.19,0,Z001,Cash,64980251,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,0.0,0,No Delay,0.71,0.22,0.08
4000,BPR,248073409.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.19,0,Z001,Cash,64982677,25.12.2018,Dec,25-12-18,25-12-18,1221001,2019,0.0,0,No Delay,0.59,0.37,0.04
4000,BPR,248073408.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.18,0,Z001,Cash,64982670,25.12.2018,Dec,25-12-18,25-12-18,1221001,2019,0.0,0,No Delay,0.59,0.37,0.04
4000,BPR,2431602429.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,1,Z001,Cash,64975347,23.12.2018,Dec,23-12-18,23-12-18,1221001,2019,1.35,8,0 to 10,0.24,0.72,0.04
4000,BPR,2431602428.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,1,Z001,Cash,64975335,23.12.2018,Dec,23-12-18,23-12-18,1221001,2019,1.35,8,0 to 10,0.25,0.71,0.04
4000,BPR,2431602425.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,1,Z001,Cash,64975310,23.12.2018,Dec,23-12-18,23-12-18,1221001,2019,1.35,8,0 to 10,0.25,0.71,0.04
4000,BPR,2431602397.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.19,1,Z001,Cash,64974917,23.12.2018,Dec,23-12-18,23-12-18,1221001,2019,1.35,8,0 to 10,0.26,0.7,0.04
4000,BPR,2431602412.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.19,1,Z001,Cash,64975060,23.12.2018,Dec,23-12-18,23-12-18,1221001,2019,1.35,8,0 to 10,0.26,0.7,0.04
4000,BPR,2431602838.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,2,Z001,Cash,64983881,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.82,5,0 to 10,0.21,0.71,0.08
4000,BPR,248073323.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,2,Z001,Cash,64973225,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.0,0,No Delay,0.6,0.4,0.0
4000,BPR,248073322.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.18,2,Z001,Cash,64973207,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.0,0,No Delay,0.6,0.39,0.0
4000,BPR,248073324.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.18,2,Z001,Cash,64973248,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.0,0,No Delay,0.6,0.39,0.0
4000,BPR,2495138500.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.2,2,Z001,Cash,64972002,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.0,0,No Delay,0.82,0.15,0.03
4000,BPR,2431602770.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.13,3,Z001,Cash,64982857,25.12.2018,Dec,25-12-18,25-12-18,1221001,2019,0.0,0,No Delay,0.74,0.22,0.04
4000,BPR,2495138497.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.2,2,Z001,Cash,64971803,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.0,0,No Delay,0.82,0.15,0.03
