,Pstng.Date,Account,Local.Crcy.Amt
73919,28-05-18,116936,0.14
73920,28-05-18,116936,0.14
73921,28-05-18,116936,0.14
73922,28-05-18,116936,0.14
73923,28-05-18,116936,0.14
73924,28-05-18,116936,0.14
73925,28-05-18,116936,0.14
73926,28-05-18,116936,0.14
73927,26-05-18,116936,0.14
73928,26-05-18,116936,0.14
73929,26-05-18,116936,0.12
73930,26-05-18,116936,0.14
73931,25-05-18,116936,0.15
73932,25-05-18,116936,0.28
73933,25-05-18,116936,0.14
73934,25-05-18,116936,0.14
73935,25-05-18,116936,0.14
73936,25-05-18,116936,0.13
73937,25-05-18,116936,0.14
73938,24-05-18,116936,0.14
73939,24-05-18,116936,0.14
73940,24-05-18,116936,0.14
73941,24-05-18,116936,0.15
73942,24-05-18,116936,0.14
73943,24-05-18,116936,0.14
73944,24-05-18,116936,0.16
73945,23-05-18,116936,0.16
73946,23-05-18,116936,0.13
73947,23-05-18,116936,0.15
73948,23-05-18,116936,0.16
73949,23-05-18,116936,0.12
73950,23-05-18,116936,0.14
73951,23-05-18,116936,0.12
73952,23-05-18,116936,0.15
73953,23-05-18,116936,0.16
73954,23-05-18,116936,0.14
73955,23-05-18,116936,0.11
73956,23-05-18,116936,0.14
73957,22-05-18,116936,0.15
73958,22-05-18,116936,0.15
73959,22-05-18,116936,0.16
73960,21-05-18,116936,0.14
73961,21-05-18,116936,0.14
73962,21-05-18,116936,0.16
73963,21-05-18,116936,0.14
73964,21-05-18,116936,0.16
73965,21-05-18,116936,0.14
73966,19-05-18,116936,0.14
73967,19-05-18,116936,0.14
73968,18-05-18,116936,0.16
73969,17-05-18,116936,0.14
73970,17-05-18,116936,0.15
73971,15-05-18,116936,0.14
73972,08-05-18,116936,0.14
73973,08-05-18,116936,0.16
74011,05-04-18,116936,0.14
74012,05-04-18,116936,0.13
74013,06-04-18,116936,0.13
74014,07-04-18,116936,0.15
74015,09-04-18,116936,0.15
74016,09-04-18,116936,0.14
74017,09-04-18,116936,0.14
74018,10-04-18,116936,0.13
74019,19-04-18,116936,0.14
74020,20-04-18,116936,0.16
74021,20-04-18,116936,0.16
74022,24-04-18,116936,0.14
74023,24-04-18,116936,0.14
74024,24-04-18,116936,0.13
74025,24-04-18,116936,0.13
74026,24-04-18,116936,0.14
74027,24-04-18,116936,0.14
74028,24-04-18,116936,0.14
74029,24-04-18,116936,0.14
74030,25-04-18,116936,0.14
74031,25-04-18,116936,0.13
74032,25-04-18,116936,0.14
74033,25-04-18,116936,0.14
74034,25-04-18,116936,0.13
74035,25-04-18,116936,0.14
74036,26-04-18,116936,0.14
74037,26-04-18,116936,0.12
74038,26-04-18,116936,0.16
74039,26-04-18,116936,0.14
74040,26-04-18,116936,0.14
74041,26-04-18,116936,0.12
74042,27-04-18,116936,0.14
74043,27-04-18,116936,0.16
74044,27-04-18,116936,0.17
74045,27-04-18,116936,0.14
74046,28-04-18,116936,0.15
74047,28-04-18,116936,0.14
74048,28-04-18,116936,0.15
74049,28-04-18,116936,0.15
74050,30-04-18,116936,0.14
74051,30-04-18,116936,0.16
74052,30-04-18,116936,0.12
74053,30-04-18,116936,0.12
74054,30-04-18,116936,0.12
74055,30-04-18,116936,0.12
74056,30-04-18,116936,0.16
74057,30-04-18,116936,0.13
74058,30-04-18,116936,0.14
74059,30-04-18,116936,0.08
74060,30-04-18,116936,0.14
74061,30-04-18,116936,0.13
74062,30-04-18,116936,0.11
74063,30-04-18,116936,0.14
74064,30-04-18,116936,0.14
74065,30-04-18,116936,0.14
74066,30-04-18,116936,0.12
74067,30-04-18,116936,0.09
74068,30-04-18,116936,0.08
74069,30-04-18,116936,0.14
74070,30-04-18,116936,0.06
74071,30-04-18,116936,0.16
74072,30-04-18,116936,0.12
74073,30-04-18,116936,0.11
74074,30-04-18,116936,0.16
74075,30-04-18,116936,0.14
74076,30-04-18,116936,0.14
74077,30-04-18,116936,0.14
74085,10-10-18,116936,0.16
74086,10-10-18,116936,0.16
74087,15-10-18,116936,0.16
74088,15-10-18,116936,0.16
74089,18-10-18,116936,0.16
74090,11-10-18,116936,0.16
74093,06-10-18,116936,0.16
74094,18-10-18,116936,0.16
74095,20-10-18,116936,0.16
74099,20-10-18,116936,0.15
74101,30-10-18,116936,0.15
74102,31-10-18,116936,0.15
74105,30-10-18,116936,0.15
74111,25-10-18,116936,0.15
74119,08-10-18,116936,0.14
74120,31-10-18,116936,0.14
74121,23-10-18,116936,0.14
74124,10-10-18,116936,0.14
74125,31-10-18,116936,0.14
74126,26-10-18,116936,0.14
74128,27-10-18,116936,0.14
74129,05-10-18,116936,0.14
74130,23-10-18,116936,0.14
74131,29-10-18,116936,0.14
74133,29-10-18,116936,0.14
74134,20-10-18,116936,0.14
74136,29-10-18,116936,0.14
74137,31-10-18,116936,0.14
74138,29-10-18,116936,0.14
74139,26-10-18,116936,0.14
74140,22-10-18,116936,0.14
74141,26-10-18,116936,0.14
74142,26-10-18,116936,0.14
74144,31-10-18,116936,0.14
74146,26-10-18,116936,0.13
74147,30-10-18,116936,0.13
74148,24-10-18,116936,0.13
74149,25-10-18,116936,0.13
74150,30-10-18,116936,0.13
74151,30-10-18,116936,0.13
74152,20-10-18,116936,0.13
74153,23-10-18,116936,0.13
74154,05-10-18,116936,0.13
74156,15-10-18,116936,0.12
74157,20-10-18,116936,0.12
74158,05-10-18,116936,0.12
74159,20-10-18,116936,0.12
74160,25-10-18,116936,0.12
74161,25-10-18,116936,0.12
74163,27-10-18,116936,0.1
74164,17-10-18,116936,0.1
74165,26-10-18,116936,0.1
74166,30-10-18,116936,0.09
74182,27-11-18,116936,0.14
74183,26-11-18,116936,0.14
74184,24-11-18,116936,0.15
74185,22-11-18,116936,0.13
74186,21-11-18,116936,0.14
74187,21-11-18,116936,0.14
74188,21-11-18,116936,0.14
74189,21-11-18,116936,0.13
74190,20-11-18,116936,0.13
74191,20-11-18,116936,0.14
74192,20-11-18,116936,0.14
74193,20-11-18,116936,0.13
74194,20-11-18,116936,0.15
74195,20-11-18,116936,0.15
74196,19-11-18,116936,0.15
74197,19-11-18,116936,0.14
74198,19-11-18,116936,0.15
74199,19-11-18,116936,0.14
74200,19-11-18,116936,0.14
74201,19-11-18,116936,0.14
74202,17-11-18,116936,0.14
74203,17-11-18,116936,0.13
74204,17-11-18,116936,0.14
74205,17-11-18,116936,0.14
74206,17-11-18,116936,0.14
74207,17-11-18,116936,0.15
74208,17-11-18,116936,0.15
74209,17-11-18,116936,0.12
74210,17-11-18,116936,0.13
74211,16-11-18,116936,0.11
74212,16-11-18,116936,0.12
74213,15-11-18,116936,0.12
74214,15-11-18,116936,0.14
74215,15-11-18,116936,0.12
74216,15-11-18,116936,0.12
74217,14-11-18,116936,0.12
74218,13-11-18,116936,0.14
74219,13-11-18,116936,0.13
74220,13-11-18,116936,0.14
74221,13-11-18,116936,0.24
74222,13-11-18,116936,0.14
74223,13-11-18,116936,0.13
74224,13-11-18,116936,0.14
74225,12-11-18,116936,0.12
74226,12-11-18,116936,0.26
74227,12-11-18,116936,0.12
74228,12-11-18,116936,0.12
74229,12-11-18,116936,0.14
74230,12-11-18,116936,0.26
74231,12-11-18,116936,0.12
74232,12-11-18,116936,0.13
74233,12-11-18,116936,0.14
74234,12-11-18,116936,0.13
74235,12-11-18,116936,0.13
74236,12-11-18,116936,0.15
74237,12-11-18,116936,0.13
74238,09-11-18,116936,0.14
74239,09-11-18,116936,0.11
74240,09-11-18,116936,0.11
74241,06-11-18,116936,0.14
74242,06-11-18,116936,0.14
74243,05-11-18,116936,0.15
74244,05-11-18,116936,0.14
74245,05-11-18,116936,0.14
74246,05-11-18,116936,0.14
74247,05-11-18,116936,0.14
74248,05-11-18,116936,0.14
74268,31-12-18,116936,0.13
74269,31-12-18,116936,0.12
74270,31-12-18,116936,0.13
74271,31-12-18,116936,0.14
74272,31-12-18,116936,0.12
74273,31-12-18,116936,0.13
74274,31-12-18,116936,0.11
74275,31-12-18,116936,0.13
74276,31-12-18,116936,0.13
74277,31-12-18,116936,0.14
74278,31-12-18,116936,0.13
74279,31-12-18,116936,0.13
74280,04-12-18,116936,0.13
74281,05-12-18,116936,0.14
74282,06-12-18,116936,0.13
74287,18-12-18,116936,0.14
74288,19-12-18,116936,0.16
74289,19-12-18,116936,0.14
74290,19-12-18,116936,0.13
74291,20-12-18,116936,0.12
74292,21-12-18,116936,0.13
74293,21-12-18,116936,0.11
74294,21-12-18,116936,0.11
74300,26-12-18,116936,0.16
74301,26-12-18,116936,0.13
74302,26-12-18,116936,0.13
74303,26-12-18,116936,0.13
74304,26-12-18,116936,0.13
74305,26-12-18,116936,0.14
74306,26-12-18,116936,0.13
74307,26-12-18,116936,0.13
74308,26-12-18,116936,0.13
74309,26-12-18,116936,0.13
74310,26-12-18,116936,0.13
74311,27-12-18,116936,0.15
74312,27-12-18,116936,0.13
74313,27-12-18,116936,0.14
74314,27-12-18,116936,0.13
74315,27-12-18,116936,0.13
74316,27-12-18,116936,0.12
74317,27-12-18,116936,0.27
74318,27-12-18,116936,0.13
74319,27-12-18,116936,0.14
74320,27-12-18,116936,0.14
74321,27-12-18,116936,0.13
74322,27-12-18,116936,0.11
74323,27-12-18,116936,0.14
74324,27-12-18,116936,0.12
74325,27-12-18,116936,0.13
74326,27-12-18,116936,0.13
74327,27-12-18,116936,0.12
74328,27-12-18,116936,0.13
74329,27-12-18,116936,0.15
74330,27-12-18,116936,0.13
74331,27-12-18,116936,0.13
74332,27-12-18,116936,0.12
74333,27-12-18,116936,0.12
74334,28-12-18,116936,0.13
74335,28-12-18,116936,0.13
74336,28-12-18,116936,0.13
74337,28-12-18,116936,0.13
74338,28-12-18,116936,0.15
74339,28-12-18,116936,0.13
74340,28-12-18,116936,0.15
74341,28-12-18,116936,0.13
74342,28-12-18,116936,0.13
74343,28-12-18,116936,0.11
74344,28-12-18,116936,0.12
74345,28-12-18,116936,0.12
74346,28-12-18,116936,0.12
74347,28-12-18,116936,0.13
74348,29-12-18,116936,0.27
74349,29-12-18,116936,0.14
74350,29-12-18,116936,0.14
74351,29-12-18,116936,0.14
74352,29-12-18,116936,0.13
74353,29-12-18,116936,0.13
74354,29-12-18,116936,0.13
74355,29-12-18,116936,0.13
74356,29-12-18,116936,0.13
74357,24-12-18,116936,0.14
74358,16-04-18,116936,0.14
74359,20-11-18,116936,0.14
74360,16-04-18,116936,0.16
74382,05-07-18,116735,0.15
74545,01-09-18,116735,0.08
74546,01-09-18,116735,0.14
74547,01-09-18,116735,0.11
74548,23-08-18,116735,0.13
74549,23-08-18,116735,0.06
74550,11-08-18,116735,0.14
74551,11-08-18,116735,0.15
74552,11-08-18,116735,0.13
75020,18-09-18,116735,0.05
75021,21-08-18,116735,0.06
75022,30-09-18,116735,0.06
75023,30-09-18,116735,0.28
75024,30-09-18,116735,0.14
75025,30-09-18,116735,0.14
75026,30-09-18,116735,0.28
75027,30-09-18,116735,0.15
75028,30-09-18,116735,0.06
75029,30-09-18,116735,0.28
75030,30-09-18,116735,0.27
75031,30-09-18,116735,0.26
75032,30-09-18,116735,0.37
75033,29-09-18,116735,0.28
75034,29-09-18,116735,0.26
75035,29-09-18,116735,0.28
75036,29-09-18,116735,0.28
75037,29-09-18,116735,0.14
75038,29-09-18,116735,0.14
75039,29-09-18,116735,0.28
75040,28-09-18,116735,0.14
75041,28-09-18,116735,0.14
75042,28-09-18,116735,0.28
75043,28-09-18,116735,0.28
75044,28-09-18,116735,0.14
75045,28-09-18,116735,0.14
75046,28-09-18,116735,0.26
75047,28-09-18,116735,0.14
75048,26-09-18,116735,0.14
75049,26-09-18,116735,0.14
75050,25-09-18,116735,0.13
75051,24-09-18,116735,0.13
75052,24-09-18,116735,0.14
75053,24-09-18,116735,0.3
75054,24-09-18,116735,0.12
75055,24-09-18,116735,0.16
75056,24-09-18,116735,0.14
75057,24-09-18,116735,0.11
75058,24-09-18,116735,0.27
75059,22-09-18,116735,0.28
75060,22-09-18,116735,0.05
75061,22-09-18,116735,0.12
75062,22-09-18,116735,0.12
75063,22-09-18,116735,0.23
75064,21-09-18,116735,0.27
75065,21-09-18,116735,0.29
75066,21-09-18,116735,0.13
75067,21-09-18,116735,0.21
75068,21-09-18,116735,0.26
75069,21-09-18,116735,0.15
75070,21-09-18,116735,0.13
75071,20-09-18,116735,0.28
75072,19-09-18,116735,0.12
75073,19-09-18,116735,0.14
75074,19-09-18,116735,0.27
75075,19-09-18,116735,0.26
75076,19-09-18,116735,0.14
75077,19-09-18,116735,0.28
75078,15-09-18,116735,0.36
75079,15-09-18,116735,0.25
75080,13-09-18,116735,0.15
75081,12-09-18,116735,0.14
75082,12-09-18,116735,0.15
75083,12-09-18,116735,0.24
75084,12-09-18,116735,0.14
75085,12-09-18,116735,0.25
75086,12-09-18,116735,0.25
75087,11-09-18,116735,0.28
75088,11-09-18,116735,0.28
75089,11-09-18,116735,0.27
75090,11-09-18,116735,0.14
75091,11-09-18,116735,0.14
75092,10-09-18,116735,0.14
75093,10-09-18,116735,0.14
75094,10-09-18,116735,0.14
75095,10-09-18,116735,0.16
75096,10-09-18,116735,0.16
75097,08-09-18,116735,0.14
75098,08-09-18,116735,0.16
75099,08-09-18,116735,0.14
75100,08-09-18,116735,0.16
75101,07-09-18,116735,0.28
75102,07-09-18,116735,0.15
75103,06-09-18,116735,0.15
75104,06-09-18,116735,0.15
75105,06-09-18,116735,0.28
75106,06-09-18,116735,0.28
75107,31-08-18,116735,0.29
75108,31-08-18,116735,0.12
75109,31-08-18,116735,0.15
75110,31-08-18,116735,0.28
75111,31-08-18,116735,0.32
75112,31-08-18,116735,0.27
75113,31-08-18,116735,0.27
75114,31-08-18,116735,0.26
75115,29-08-18,116735,0.09
75116,29-08-18,116735,0.25
75117,25-08-18,116735,0.13
75118,25-08-18,116735,0.12
75119,23-08-18,116735,0.14
75120,23-08-18,116735,0.13
75121,23-08-18,116735,0.25
75122,23-08-18,116735,0.27
75123,23-08-18,116735,0.24
75124,23-08-18,116735,0.13
75125,23-08-18,116735,0.13
75126,23-08-18,116735,0.16
75127,23-08-18,116735,0.27
75128,23-08-18,116735,0.27
75129,23-08-18,116735,0.12
75130,22-08-18,116735,0.13
75131,21-08-18,116735,0.3
75132,21-08-18,116735,0.33
75133,21-08-18,116735,0.28
75134,21-08-18,116735,0.27
75135,21-08-18,116735,0.27
75136,20-08-18,116735,0.28
75137,18-08-18,116735,0.28
75138,18-08-18,116735,0.28
75139,18-08-18,116735,0.24
75140,08-08-18,116735,0.09
75141,08-08-18,116735,0.13
75142,07-08-18,116735,0.12
75143,07-08-18,116735,0.11
75144,07-08-18,116735,0.13
75145,04-08-18,116735,0.14
75146,03-08-18,116735,0.22
75147,03-08-18,116735,0.13
75148,03-08-18,116735,0.17
75149,02-08-18,116735,0.14
75150,02-08-18,116735,0.24
75151,01-08-18,116735,0.14
75152,01-08-18,116735,0.29
75153,25-07-18,116735,0.12
75154,25-07-18,116735,0.15
75155,13-07-18,116735,0.2
75156,13-07-18,116735,0.19
75157,29-06-18,116735,0.29
75158,29-06-18,116735,0.16
75159,29-06-18,116735,0.14
75160,29-06-18,116735,0.25
75161,29-06-18,116735,0.23
75162,29-06-18,116735,0.27
75163,23-06-18,116735,0.14
75164,21-06-18,116735,0.14
75165,15-06-18,116735,0.11
75166,15-06-18,116735,0.02
75167,31-05-18,116735,0.14
75292,26-06-18,116735,0.28
75295,19-06-18,116735,0.14
75296,19-06-18,116735,0.14
75297,19-06-18,116735,0.14
75298,19-06-18,116735,0.14
75299,31-08-18,116735,0.09
75300,29-08-18,116735,0.04
75301,29-08-18,116735,0.13
75304,22-09-18,116735,0.13
75305,22-09-18,116735,0.13
75492,14-04-18,116735,0.08
75527,31-10-18,116735,0.26
75528,31-10-18,116735,0.25
75529,11-10-18,116735,0.25
75530,11-10-18,116735,0.22
75594,04-10-18,116735,0.16
75615,11-10-18,116735,0.15
75617,11-10-18,116735,0.14
75623,26-10-18,116735,0.14
75624,04-10-18,116735,0.14
75626,15-10-18,116735,0.14
75633,26-10-18,116735,0.13
75634,26-10-18,116735,0.13
75639,15-10-18,116735,0.12
75662,26-10-18,116735,0.12
75664,26-10-18,116735,0.12
75667,29-10-18,116735,0.02
75668,12-10-18,116735,0.02
75669,29-10-18,116735,0.02
75670,12-10-18,116735,0.02
75732,17-11-18,116735,0.02
75733,30-11-18,116735,0.12
75734,30-11-18,116735,0.14
75735,30-11-18,116735,0.14
75736,30-11-18,116735,0.23
75737,30-11-18,116735,0.24
75738,27-11-18,116735,0.14
75739,27-11-18,116735,0.13
75740,27-11-18,116735,0.11
75741,24-11-18,116735,0.16
75742,24-11-18,116735,0.14
75743,23-11-18,116735,0.14
75744,22-11-18,116735,0.12
75745,20-11-18,116735,0.13
75746,20-11-18,116735,0.13
75747,17-11-18,116735,0.27
75759,31-12-18,116735,0.23
75760,31-12-18,116735,0.12
75761,31-12-18,116735,0.21
75762,31-12-18,116735,0.13
75763,31-12-18,116735,0.12
75764,31-12-18,116735,0.09
75765,31-12-18,116735,0.24
75766,31-12-18,116735,0.12
75767,31-12-18,116735,0.1
75768,31-12-18,116735,0.14
75769,31-12-18,116735,0.13
75788,12-12-18,116735,0.14
75789,13-12-18,116735,0.11
75790,13-12-18,116735,0.14
75791,14-12-18,116735,0.13
75793,15-12-18,116735,0.14
75794,15-12-18,116735,0.06
75817,18-12-18,116735,0.19
75818,18-12-18,116735,0.24
75819,18-12-18,116735,0.23
75820,18-12-18,116735,0.07
75829,22-12-18,116735,0.13
75830,22-12-18,116735,0.13
75834,24-12-18,116735,0.13
75835,24-12-18,116735,0.13
75842,28-12-18,116735,0.25
75843,28-12-18,116735,0.13
75846,29-12-18,116735,0.0
75847,16-11-18,116735,0.02
75848,16-11-18,116735,0.02
75849,14-10-18,116735,0.02
75850,14-10-18,116735,0.02
75851,14-10-18,116735,0.02
75852,23-09-18,116735,0.02
75853,12-10-18,116735,0.03
75855,17-11-18,116735,0.02
75856,13-10-18,116735,0.02
75857,19-09-18,116735,0.04
75859,29-09-18,116735,0.04
75861,12-10-18,116735,0.06
75862,16-09-18,116735,0.06
75863,16-11-18,116735,0.07
75866,07-12-18,116735,0.02
75868,16-09-18,116735,0.07
75870,16-09-18,116735,0.08
75871,16-09-18,116735,0.08
75872,16-09-18,116735,0.08
75873,16-09-18,116735,0.08
75874,16-09-18,116735,0.08
75875,16-09-18,116735,0.08
75877,16-09-18,116735,0.08
75879,16-09-18,116735,0.08
75880,23-09-18,116735,0.08
75881,19-09-18,116735,0.08
75891,29-09-18,116735,0.13
75894,16-11-18,116735,0.13
75896,25-10-18,116735,0.14
75902,07-12-18,116735,0.14
75917,07-12-18,116735,0.05
75918,15-09-18,116735,0.08
75930,07-12-18,116735,0.06
75931,25-10-18,116735,0.17
75932,07-12-18,116735,0.06
75935,25-10-18,116735,0.19
75936,25-10-18,116735,0.19
75937,07-12-18,116735,0.06
75939,07-12-18,116735,0.07
75940,07-12-18,116735,0.07
75941,07-12-18,116735,0.07
75943,07-12-18,116735,0.07
75947,27-11-18,116735,0.12
75948,27-11-18,116735,0.13
75949,27-11-18,116735,0.13
75951,27-11-18,116735,0.13
75953,27-11-18,116735,0.14
75958,26-06-18,116735,0.29
75961,13-10-18,116735,0.19
75962,13-10-18,116735,0.19
76487,11-04-18,116734,0.12
76488,12-04-18,116734,0.12
76646,11-04-18,116734,0.12
76648,11-04-18,116734,0.12
76649,11-04-18,116734,0.12
76650,11-04-18,116734,0.12
76651,11-04-18,116734,0.12
76733,07-04-18,116734,0.1
77621,05-11-18,116650,0.13
77622,05-11-18,116650,0.13
78148,29-09-18,116649,0.15
78149,29-09-18,116649,0.13
78150,29-09-18,116649,0.13
78151,29-09-18,116649,0.14
78152,29-09-18,116649,0.14
78153,29-09-18,116649,0.14
78154,28-09-18,116649,0.1
78155,28-09-18,116649,0.15
78156,28-09-18,116649,0.14
78157,28-09-18,116649,0.14
78158,28-09-18,116649,0.14
78159,28-09-18,116649,0.14
78160,28-09-18,116649,0.15
78161,27-09-18,116649,0.14
78162,27-09-18,116649,0.1
78163,27-09-18,116649,0.08
78164,27-09-18,116649,0.11
78165,27-09-18,116649,0.1
78166,27-09-18,116649,0.12
78167,27-09-18,116649,0.1
78168,27-09-18,116649,0.16
78169,27-09-18,116649,0.14
78170,27-09-18,116649,0.14
78171,27-09-18,116649,0.14
78172,27-09-18,116649,0.14
78173,27-09-18,116649,0.14
78174,27-09-18,116649,0.14
78175,27-09-18,116649,0.14
78176,27-09-18,116649,0.12
78177,27-09-18,116649,0.11
78178,27-09-18,116649,0.16
78179,27-09-18,116649,0.15
78180,26-09-18,116649,0.14
78181,26-09-18,116649,0.14
78182,26-09-18,116649,0.14
78183,26-09-18,116649,0.14
78184,26-09-18,116649,0.14
78185,25-09-18,116649,0.13
78186,25-09-18,116649,0.1
78187,25-09-18,116649,0.14
78188,25-09-18,116649,0.14
78189,24-09-18,116649,0.06
78190,24-09-18,116649,0.1
78191,24-09-18,116649,0.15
78192,24-09-18,116649,0.15
78193,24-09-18,116649,0.13
78194,24-09-18,116649,0.15
78195,22-09-18,116649,0.14
78196,22-09-18,116649,0.13
78197,22-09-18,116649,0.14
78198,22-09-18,116649,0.13
78199,21-09-18,116649,0.12
78200,20-09-18,116649,0.15
78201,20-09-18,116649,0.14
78202,19-09-18,116649,0.14
78203,19-09-18,116649,0.15
78204,15-09-18,116649,0.14
78205,15-09-18,116649,0.14
78206,14-09-18,116649,0.14
78207,14-09-18,116649,0.15
78208,14-09-18,116649,0.13
78209,14-09-18,116649,0.13
78210,30-08-18,116649,0.15
78211,30-08-18,116649,0.13
78212,30-08-18,116649,0.12
78213,30-08-18,116649,0.13
78214,30-08-18,116649,0.13
78215,30-08-18,116649,0.15
78216,30-08-18,116649,0.13
78217,30-08-18,116649,0.15
78218,30-08-18,116649,0.16
78219,30-08-18,116649,0.1
78220,30-08-18,116649,0.13
78221,30-08-18,116649,0.13
78222,29-08-18,116649,0.12
78223,29-08-18,116649,0.14
78224,29-08-18,116649,0.14
78225,25-08-18,116649,0.14
78226,22-08-18,116649,0.15
78227,22-08-18,116649,0.14
78228,22-08-18,116649,0.14
78229,22-08-18,116649,0.14
78230,22-08-18,116649,0.14
78231,22-08-18,116649,0.14
78232,22-08-18,116649,0.14
78233,22-08-18,116649,0.14
78234,22-08-18,116649,0.14
78235,22-08-18,116649,0.13
78236,20-08-18,116649,0.14
78237,20-08-18,116649,0.14
78238,20-08-18,116649,0.15
78239,20-08-18,116649,0.15
78240,20-08-18,116649,0.14
78241,20-08-18,116649,0.15
78242,20-08-18,116649,0.13
78243,20-08-18,116649,0.13
78245,14-08-18,116649,0.13
78246,09-08-18,116649,0.06
78247,09-08-18,116649,0.07
78248,09-08-18,116649,0.06
78249,09-08-18,116649,0.06
78250,09-08-18,116649,0.13
78251,09-08-18,116649,0.13
78252,09-08-18,116649,0.14
78253,09-08-18,116649,0.14
78254,09-08-18,116649,0.14
78255,09-08-18,116649,0.14
78256,06-08-18,116649,0.05
78257,06-08-18,116649,0.05
78258,06-08-18,116649,0.05
78259,31-07-18,116649,0.13
78260,31-07-18,116649,0.13
78261,31-07-18,116649,0.15
78262,31-07-18,116649,0.15
78263,31-07-18,116649,0.15
78264,31-07-18,116649,0.15
78265,31-07-18,116649,0.15
78266,31-07-18,116649,0.15
78267,31-07-18,116649,0.15
78268,31-07-18,116649,0.14
78269,31-07-18,116649,0.17
78270,31-07-18,116649,0.14
78271,31-07-18,116649,0.15
78273,28-07-18,116649,0.16
78274,24-07-18,116649,0.16
78275,24-07-18,116649,0.1
78276,18-07-18,116649,0.13
78277,18-07-18,116649,0.08
78278,18-07-18,116649,0.17
78279,18-07-18,116649,0.13
78280,05-07-18,116649,0.1
78281,05-07-18,116649,0.16
78282,27-06-18,116649,0.14
78283,27-06-18,116649,0.12
78284,27-06-18,116649,0.16
78285,26-06-18,116649,0.14
78286,26-06-18,116649,0.16
78287,26-06-18,116649,0.04
78290,22-06-18,116649,0.15
78291,21-06-18,116649,0.11
78292,12-06-18,116649,0.14
78293,11-06-18,116649,0.14
78294,11-06-18,116649,0.13
78295,11-06-18,116649,0.13
78296,11-06-18,116649,0.13
78297,11-06-18,116649,0.13
78298,11-06-18,116649,0.13
78299,11-06-18,116649,0.14
78300,08-06-18,116649,0.13
78301,08-06-18,116649,0.13
78302,08-06-18,116649,0.13
78303,08-06-18,116649,0.14
78304,06-06-18,116649,0.16
78305,06-06-18,116649,0.16
78306,06-06-18,116649,0.16
78307,06-06-18,116649,0.15
78308,06-06-18,116649,0.15
78309,06-06-18,116649,0.15
78310,06-06-18,116649,0.15
78311,06-06-18,116649,0.16
78312,06-06-18,116649,0.13
78313,06-06-18,116649,0.16
78316,31-05-18,116649,0.14
78317,31-05-18,116649,0.16
78318,31-05-18,116649,0.15
78320,30-05-18,116649,0.14
78322,28-05-18,116649,0.16
78323,28-05-18,116649,0.14
78324,28-05-18,116649,0.14
78325,28-05-18,116649,0.14
78326,28-05-18,116649,0.14
78327,28-05-18,116649,0.1
78328,28-05-18,116649,0.14
78329,28-05-18,116649,0.14
78330,28-05-18,116649,0.16
78331,28-05-18,116649,0.16
78332,28-05-18,116649,0.16
78333,28-05-18,116649,0.16
78334,28-05-18,116649,0.16
78335,28-05-18,116649,0.16
78336,28-05-18,116649,0.13
78337,28-05-18,116649,0.13
78338,28-05-18,116649,0.13
78339,24-05-18,116649,0.14
78340,24-05-18,116649,0.14
78341,24-05-18,116649,0.14
78342,23-05-18,116649,0.16
78343,19-05-18,116649,0.06
78344,19-05-18,116649,0.14
78345,19-05-18,116649,0.13
78346,19-05-18,116649,0.14
78347,19-05-18,116649,0.14
78348,19-05-18,116649,0.14
78349,19-05-18,116649,0.13
78350,19-05-18,116649,0.14
78351,19-05-18,116649,0.13
78352,19-05-18,116649,0.14
78353,19-05-18,116649,0.13
78354,17-05-18,116649,0.12
78355,17-05-18,116649,0.13
78356,17-05-18,116649,0.14
78357,17-05-18,116649,0.14
78358,17-05-18,116649,0.13
78359,17-05-18,116649,0.14
79479,23-04-18,116649,0.13
79480,23-04-18,116649,0.14
79481,23-04-18,116649,0.14
79482,25-04-18,116649,0.13
79483,25-04-18,116649,0.13
79484,25-04-18,116649,0.13
79485,27-04-18,116649,0.05
79486,27-04-18,116649,0.05
79487,27-04-18,116649,0.05
79488,27-04-18,116649,0.14
79489,27-04-18,116649,0.14
79490,27-04-18,116649,0.14
79491,28-04-18,116649,0.13
79492,28-04-18,116649,0.14
79493,28-04-18,116649,0.14
79494,28-04-18,116649,0.13
79495,28-04-18,116649,0.15
79496,28-04-18,116649,0.13
79497,28-04-18,116649,0.16
79498,28-04-18,116649,0.13
79499,28-04-18,116649,0.14
79500,28-04-18,116649,0.14
79501,30-04-18,116649,0.14
79502,30-04-18,116649,0.14
79503,30-04-18,116649,0.14
79504,30-04-18,116649,0.14
79505,30-04-18,116649,0.13
79508,31-10-18,116649,0.18
79509,30-10-18,116649,0.17
79512,24-10-18,116649,0.16
79513,09-10-18,116649,0.16
79516,24-10-18,116649,0.16
79517,30-10-18,116649,0.16
79522,25-10-18,116649,0.16
79523,24-10-18,116649,0.16
79529,09-10-18,116649,0.16
79535,31-10-18,116649,0.16
79551,31-10-18,116649,0.15
79552,31-10-18,116649,0.15
79553,31-10-18,116649,0.15
79556,27-10-18,116649,0.14
79557,27-10-18,116649,0.14
79558,27-10-18,116649,0.14
79559,29-10-18,116649,0.14
79560,27-10-18,116649,0.14
79561,31-10-18,116649,0.14
79562,27-10-18,116649,0.14
79563,27-10-18,116649,0.14
79564,27-10-18,116649,0.14
79565,27-10-18,116649,0.14
79566,27-10-18,116649,0.14
79567,27-10-18,116649,0.14
