BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Clearing,Pending_Amy,pending_cnt,Prediction,Low delay,Low Medium Delay,High Delay,1st
4000,BPR,2418107255.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.17,0,Z001,Cash,64133781,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,1,0.2,0.79,0.0,No Payment
4000,BPR,2418107251.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,0,Z001,Cash,64133714,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,1,0.19,0.81,0.0,No Payment
4000,BPR,2418107244.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,0,Z001,Cash,64133102,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,1,0.2,0.8,0.0,No Payment
4000,BPR,248070734.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.14,0,Z001,Cash,64598552,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,0.96,0.04,0.0,No Payment
4000,BPR,248070715.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,0,Z001,Cash,64598302,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,248070714.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.17,0,Z001,Cash,64598290,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,248070704.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,0,Z001,Cash,64597544,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,248070703.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.17,0,Z001,Cash,64597534,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,248069078.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.15,0,Z001,Cash,64369533,12.07.2018,July,20180712,20180712,1221001,2019,20181207,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,248069077.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,0,Z001,Cash,64369506,12.07.2018,July,20180712,20180712,1221001,2019,20181207,0.0,0,0,0.99,0.01,0.0,No Payment
4000,BPR,248069056.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,0,Z001,Cash,64366808,11.07.2018,July,20180711,20180711,1221001,2019,20181107,0.0,0,0,0.99,0.01,0.0,No Payment
4000,BPR,248069048.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.15,0,Z001,Cash,64366410,11.07.2018,July,20180711,20180711,1221001,2019,20181107,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,248069047.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,0,Z001,Cash,64366401,11.07.2018,July,20180711,20180711,1221001,2019,20181107,0.0,0,0,0.99,0.01,0.0,No Payment
4000,BPR,248068300.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,0,Z001,Cash,64250521,11.06.2018,June,20180611,20180611,1221001,2019,20181106,0.0,0,0,0.51,0.49,0.0,No Payment
4000,BPR,248068293.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.17,0,Z001,Cash,64250008,11.06.2018,June,20180611,20180611,1221001,2019,20181106,0.0,0,0,0.51,0.49,0.0,No Payment
4000,BPR,248068292.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,0,Z001,Cash,64250000,11.06.2018,June,20180611,20180611,1221001,2019,20181106,0.0,0,0,0.51,0.49,0.0,No Payment
4000,BPR,248067438.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.15,0,Z001,Cash,64136001,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,1,0.21,0.79,0.0,No Payment
4000,BPR,248067437.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.14,0,Z001,Cash,64135972,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,1,0.1,0.9,0.0,No Payment
4000,BPR,248067436.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.15,0,Z001,Cash,64135949,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,1,0.21,0.79,0.0,No Payment
4000,BPR,248067424.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.14,0,Z001,Cash,64132903,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,1,0.1,0.9,0.0,No Payment
4000,BPR,248067423.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,0,Z001,Cash,64132898,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,1,0.22,0.78,0.0,No Payment
4000,BPR,248067407.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,0,Z001,Cash,64131379,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,1,0.22,0.78,0.0,No Payment
4000,BPR,248067406.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.15,0,Z001,Cash,64131097,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,1,0.21,0.79,0.0,No Payment
4000,BPR,248066603.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,0,Z001,Cash,64026787,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,1,0.35,0.65,0.0,No Payment
4000,BPR,248066626.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,0,Z001,Cash,64029608,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,1,0.35,0.65,0.0,No Payment
4000,BPR,248066627.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,0,Z001,Cash,64029945,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,1,0.35,0.65,0.0,No Payment
4000,BPR,2418106108.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,0,Z001,Cash,64026318,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,0.57,0.43,0.0,No Payment
4000,BPR,2418106132.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.12,0,Z001,Cash,64028501,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,1,0.29,0.71,0.0,No Payment
4000,BPR,2418106143.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,0,Z001,Cash,64028883,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,0.72,0.28,0.0,No Payment
4000,BPR,2418106150.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,0,Z001,Cash,64028965,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,0.72,0.28,0.0,No Payment
2000,BPR,2424226931.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.18,0,Z001,Cash,64028576,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,0.72,0.28,0.0,No Payment
2000,BPR,2426102181.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.21,0,Z001,Cash,64026155,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,0.7,0.29,0.01,No Payment
4000,BPR,2431524200.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,0,Z001,Cash,64025677,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,0.72,0.28,0.0,No Payment
4000,BPR,2431524218.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,0,Z001,Cash,64025769,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,1,0.47,0.53,0.0,No Payment
4000,BPR,2431524464.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,0,Z001,Cash,64031308,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,1,0.47,0.53,0.0,No Payment
4000,BPR,248071493.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.21,0,Z001,Cash,64713505,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,0.91,0.09,0.0,No Payment
2000,BPR,2424230174.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.19,0,Z001,Cash,64714954,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,0.81,0.19,0.0,No Payment
4000,BPR,2418111426.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.18,0,Z001,Cash,64714785,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,0.99,0.01,0.0,No Payment
4000,BPR,248071492.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.17,0,Z001,Cash,64713488,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,0.97,0.03,0.0,No Payment
4000,BPR,2431586912.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,0,Z001,Cash,64712366,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,248071501.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,0,Z001,Cash,64713649,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,0.98,0.02,0.0,No Payment
4000,BPR,2431586909.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,0,Z001,Cash,64712339,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2431587169.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,0,Z001,Cash,64715941,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.2,1,0,0.67,0.33,0.0,No Payment
4000,BPR,2431586911.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,0,Z001,Cash,64712364,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,248071509.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.15,0,Z001,Cash,64713773,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,0.97,0.03,0.0,No Payment
4000,BPR,2431586922.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,0,Z001,Cash,64712422,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,248071532.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.15,0,Z001,Cash,64714727,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,0.97,0.03,0.0,No Payment
4000,BPR,248071517.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.14,0,Z001,Cash,64713937,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,0.98,0.02,0.0,No Payment
2000,BPR,2424230175.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.02,0,Z001,Cash,64714955,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,0.87,0.13,0.0,No Payment
4000,BPR,2418109075.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.13,1,Z001,Cash,64363032,10.07.2018,July,20180710,20180710,1221001,2019,20181107,0.23,1,2,0.07,0.11,0.82,No Payment
4000,BPR,2418110478.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.13,1,Z001,Cash,64589147,10.09.2018,Sep,20180910,20180910,1221001,2019,20181109,2.84,19,2,0.15,0.39,0.46,No Payment
4000,BPR,2418109717.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.13,1,Z001,Cash,64476876,10.08.2018,August,20180810,20180810,1221001,2019,20181108,0.24,1,1,0.05,0.9,0.06,No Payment
4000,BPR,2431587155.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.13,1,Z001,Cash,64715342,11.10.2018,Oct,20181011,20181011,1221001,2019,20181210,0.0,0,0,0.99,0.01,0.0,No Payment
4000,BPR,2431532311.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,1,Z001,Cash,64129877,10.05.2018,May,20180510,20180510,1221001,2019,20181105,1.7,12,2,0.0,0.46,0.54,No Payment
4000,BPR,2495134965.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,1,Z001,Cash,64476773,10.08.2018,August,20180810,20180810,1221001,2019,20181108,0.24,1,1,0.05,0.9,0.06,No Payment
4000,BPR,2418110474.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,1,Z001,Cash,64589127,10.09.2018,Sep,20180910,20180910,1221001,2019,20181109,2.84,19,2,0.15,0.39,0.46,No Payment
4000,BPR,2431532233.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,1,Z001,Cash,64127821,10.05.2018,May,20180510,20180510,1221001,2019,20181105,1.7,12,2,0.0,0.46,0.54,No Payment
4000,BPR,2431532264.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,1,Z001,Cash,64128813,10.05.2018,May,20180510,20180510,1221001,2019,20181105,1.7,12,2,0.0,0.46,0.54,No Payment
4000,BPR,2431540550.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,1,Z001,Cash,64246135,10.06.2018,June,20180610,20180610,1221001,2019,20181106,1.68,12,1,0.05,0.74,0.21,No Payment
4000,BPR,2431573169.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,1,Z001,Cash,64588816,10.09.2018,Sep,20180910,20180910,1221001,2019,20181109,2.84,19,2,0.15,0.39,0.46,No Payment
4000,BPR,248069762.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.14,1,Z001,Cash,64475966,10.08.2018,August,20180810,20180810,1221001,2019,20181108,0.24,1,1,0.12,0.85,0.03,No Payment
4000,BPR,2418110477.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,1,Z001,Cash,64589145,10.09.2018,Sep,20180910,20180910,1221001,2019,20181109,2.84,19,2,0.15,0.39,0.46,No Payment
4000,BPR,2431540558.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,1,Z001,Cash,64246175,10.06.2018,June,20180610,20180610,1221001,2019,20181106,1.68,12,1,0.05,0.75,0.21,No Payment
4000,BPR,248070663.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.15,1,Z001,Cash,64594207,11.09.2018,Sep,20180911,20180911,1221001,2019,20181209,0.65,6,0,0.82,0.15,0.04,No Payment
4000,BPR,248067389.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.15,1,Z001,Cash,64129069,10.05.2018,May,20180510,20180510,1221001,2019,20181105,1.7,12,2,0.03,0.39,0.58,No Payment
4000,BPR,248069754.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,1,Z001,Cash,64475832,10.08.2018,August,20180810,20180810,1221001,2019,20181108,0.24,1,1,0.12,0.87,0.01,No Payment
4000,BPR,248066605.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,1,Z001,Cash,64027042,11.04.2018,April,20180411,20180411,1221001,2019,20181204,0.0,0,1,0.35,0.65,0.0,No Payment
4000,BPR,248070682.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,1,Z001,Cash,64594886,11.09.2018,Sep,20180911,20180911,1221001,2019,20181209,0.65,6,0,0.85,0.11,0.04,No Payment
4000,BPR,248070636.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,1,Z001,Cash,64590694,10.09.2018,Sep,20180910,20180910,1221001,2019,20181109,2.84,19,1,0.33,0.58,0.09,No Payment
4000,BPR,248070645.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,1,Z001,Cash,64590848,10.09.2018,Sep,20180910,20180910,1221001,2019,20181109,2.84,19,1,0.33,0.58,0.09,No Payment
4000,BPR,248070661.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,1,Z001,Cash,64593512,11.09.2018,Sep,20180911,20180911,1221001,2019,20181209,0.65,6,0,0.85,0.11,0.04,No Payment
4000,BPR,2431532201.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,1,Z001,Cash,64127460,10.05.2018,May,20180510,20180510,1221001,2019,20181105,1.7,12,2,0.0,0.46,0.54,No Payment
4000,BPR,248070637.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,1,Z001,Cash,64590707,10.09.2018,Sep,20180910,20180910,1221001,2019,20181109,2.84,19,1,0.33,0.58,0.09,No Payment
4000,BPR,248070644.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,1,Z001,Cash,64590839,10.09.2018,Sep,20180910,20180910,1221001,2019,20181109,2.84,19,1,0.33,0.58,0.09,No Payment
4000,BPR,248067383.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,1,Z001,Cash,64128422,10.05.2018,May,20180510,20180510,1221001,2019,20181105,1.7,12,2,0.03,0.37,0.6,No Payment
4000,BPR,2431540559.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,1,Z001,Cash,64246176,10.06.2018,June,20180610,20180610,1221001,2019,20181106,1.68,12,1,0.05,0.75,0.21,No Payment
4000,BPR,2431532202.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.17,1,Z001,Cash,64127462,10.05.2018,May,20180510,20180510,1221001,2019,20181105,1.7,12,2,0.0,0.46,0.54,No Payment
4000,BPR,2431540722.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.17,1,Z001,Cash,64247594,10.06.2018,June,20180610,20180610,1221001,2019,20181106,1.68,12,1,0.05,0.75,0.21,No Payment
4000,BPR,248070681.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.17,1,Z001,Cash,64594876,11.09.2018,Sep,20180911,20180911,1221001,2019,20181209,0.65,6,0,0.85,0.12,0.03,No Payment
4000,BPR,248070659.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.17,1,Z001,Cash,64591058,10.09.2018,Sep,20180910,20180910,1221001,2019,20181109,2.84,19,1,0.37,0.55,0.08,No Payment
4000,BPR,248070662.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.17,1,Z001,Cash,64593525,11.09.2018,Sep,20180911,20180911,1221001,2019,20181209,0.65,6,0,0.85,0.12,0.03,No Payment
4000,BPR,2431532203.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.17,1,Z001,Cash,64127463,10.05.2018,May,20180510,20180510,1221001,2019,20181105,1.7,12,2,0.0,0.46,0.54,No Payment
4000,BPR,2431540704.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.17,1,Z001,Cash,64247483,10.06.2018,June,20180610,20180610,1221001,2019,20181106,1.68,12,1,0.05,0.75,0.21,No Payment
4000,BPR,2431587160.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.17,1,Z001,Cash,64715539,11.10.2018,Oct,20181011,20181011,1221001,2019,20181210,0.0,0,0,0.99,0.01,0.0,No Payment
4000,BPR,2418111430.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.18,1,Z001,Cash,64715395,11.10.2018,Oct,20181011,20181011,1221001,2019,20181210,0.0,0,0,0.99,0.01,0.0,No Payment
2000,BPR,2424229729.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.2,1,ZZ16,Credit,64578083,06.09.2018,Sep,20180906,20180910,1221001,2019,20181109,0.0,0,0,0.79,0.08,0.13,No Payment
2000,BPR,2424229728.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.21,1,ZZ16,Credit,64577789,06.09.2018,Sep,20180906,20180910,1221001,2019,20181109,0.0,0,0,0.79,0.08,0.13,No Payment
4000,BPR,2418110456.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.13,2,Z001,Cash,64586914,09.09.2018,Sep,20180909,20180909,1221001,2019,20181109,2.42,16,1,0.48,0.5,0.02,No Payment
4000,BPR,2431540455.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.13,2,Z001,Cash,64244038,09.06.2018,June,20180609,20180609,1221001,2019,20181106,0.63,5,2,0.01,0.07,0.92,No Payment
4000,BPR,2431540456.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.13,2,Z001,Cash,64244042,09.06.2018,June,20180609,20180609,1221001,2019,20181106,0.63,5,2,0.01,0.07,0.92,No Payment
4000,BPR,2431532096.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.13,2,Z001,Cash,64125315,09.05.2018,May,20180509,20180509,1221001,2019,20181105,1.07,8,2,0.01,0.24,0.74,No Payment
4000,BPR,2431573151.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,2,Z001,Cash,64588726,09.09.2018,Sep,20180909,20180909,1221001,2019,20181109,2.42,16,0,0.49,0.49,0.02,No Payment
4000,BPR,2431573152.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,2,Z001,Cash,64588728,09.09.2018,Sep,20180909,20180909,1221001,2019,20181109,2.42,16,0,0.49,0.49,0.02,No Payment
4000,BPR,2431540466.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,2,Z001,Cash,64244207,09.06.2018,June,20180609,20180609,1221001,2019,20181106,0.63,5,2,0.03,0.11,0.87,No Payment
4000,BPR,2431540524.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,2,Z001,Cash,64245619,09.06.2018,June,20180609,20180609,1221001,2019,20181106,0.63,5,2,0.02,0.11,0.86,No Payment
4000,BPR,248068266.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,2,Z001,Cash,64244741,09.06.2018,June,20180609,20180609,1221001,2019,20181106,0.63,5,2,0.19,0.4,0.41,No Payment
4000,BPR,248068265.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.16,2,Z001,Cash,64244708,09.06.2018,June,20180609,20180609,1221001,2019,20181106,0.63,5,2,0.19,0.4,0.41,No Payment
4000,BPR,2431532145.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,2,Z001,Cash,64126506,09.05.2018,May,20180509,20180509,1221001,2019,20181105,1.07,8,2,0.01,0.25,0.74,No Payment
4000,BPR,2431540406.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,2,Z001,Cash,64243526,09.06.2018,June,20180609,20180609,1221001,2019,20181106,0.63,5,2,0.02,0.11,0.86,No Payment
4000,BPR,2431531932.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,3,Z001,Cash,64122859,08.05.2018,May,20180508,20180508,1221001,2019,20181105,0.0,0,2,0.0,0.0,1.0,No Payment
4000,BPR,2418107164.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,3,Z001,Cash,64121522,08.05.2018,May,20180508,20180508,1221001,2019,20181105,0.0,0,2,0.0,0.0,1.0,No Payment
4000,BPR,2431531931.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,3,Z001,Cash,64122855,08.05.2018,May,20180508,20180508,1221001,2019,20181105,0.0,0,2,0.0,0.0,1.0,No Payment
4000,BPR,2431531927.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,3,Z001,Cash,64122781,08.05.2018,May,20180508,20180508,1221001,2019,20181105,0.0,0,2,0.0,0.0,1.0,No Payment
4000,BPR,2431531934.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,3,Z001,Cash,64122992,08.05.2018,May,20180508,20180508,1221001,2019,20181105,0.0,0,2,0.0,0.0,1.0,No Payment
4000,BPR,2418110441.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,3,Z001,Cash,64585202,08.09.2018,Sep,20180908,20180908,1221001,2019,20181109,2.0,13,1,0.21,0.79,0.0,No Payment
4000,BPR,2418110422.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.13,4,Z001,Cash,64582615,07.09.2018,Sep,20180907,20180907,1221001,2019,20181109,1.57,10,1,0.16,0.84,0.0,No Payment
4000,BPR,2418107162.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.17,3,Z001,Cash,64121442,08.05.2018,May,20180508,20180508,1221001,2019,20181105,0.0,0,2,0.0,0.0,1.0,No Payment
4000,BPR,2418110423.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,4,Z001,Cash,64582621,07.09.2018,Sep,20180907,20180907,1221001,2019,20181109,1.57,10,1,0.16,0.84,0.0,No Payment
4000,BPR,2418110392.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.12,5,Z001,Cash,64578996,06.09.2018,Sep,20180906,20180906,1221001,2019,20181109,0.0,0,0,0.87,0.13,0.0,No Payment
4000,BPR,2418110420.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,4,Z001,Cash,64581623,07.09.2018,Sep,20180907,20180907,1221001,2019,20181109,1.57,10,1,0.16,0.84,0.0,No Payment
4000,BPR,2431572412.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.13,5,Z001,Cash,64578983,06.09.2018,Sep,20180906,20180906,1221001,2019,20181109,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2418110393.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,5,Z001,Cash,64579081,06.09.2018,Sep,20180906,20180906,1221001,2019,20181109,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2418110387.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,5,Z001,Cash,64578544,06.09.2018,Sep,20180906,20180906,1221001,2019,20181109,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2418110399.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,5,Z001,Cash,64579449,06.09.2018,Sep,20180906,20180906,1221001,2019,20181109,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2431572369.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,5,Z001,Cash,64577575,06.09.2018,Sep,20180906,20180906,1221001,2019,20181109,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2431572359.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,5,Z001,Cash,64577528,06.09.2018,Sep,20180906,20180906,1221001,2019,20181109,0.0,0,0,1.0,0.0,0.0,No Payment
2000,BPR,2424229730.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.17,5,Z001,Cash,64578556,06.09.2018,Sep,20180906,20180906,1221001,2019,20181109,0.0,0,0,0.78,0.22,0.0,No Payment
2000,BPR,2426102628.0,803242,MODERN DISTROPOLIS LTD.,South,COCH,RV,0.19,-2,ZZ21,Credit,64084774,28.04.2018,April,20180428,20180513,1221001,2019,20181105,0.0,0,2,0.3,0.0,0.69,No Payment
2000,BPR,2424227243.0,803242,MODERN DISTROPOLIS LTD.,South,COCH,RV,0.19,-2,ZZ21,Credit,64086722,28.04.2018,April,20180428,20180513,1221001,2019,20181105,0.0,0,2,0.3,0.0,0.69,No Payment
