BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Pending_Amy,pending_cnt,Prediction,Low delay,Medium Delay,High Delay
2500,BPR,2410324079.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.16,0,Z020,Credit,64935397,11.12.2018,Dec,11-12-18,05-01-19,1221001,2019,3.14,20,No Delay,0.55,0.42,0.03
2500,BPR,2410324080.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.16,0,Z020,Credit,64935417,11.12.2018,Dec,11-12-18,05-01-19,1221001,2019,3.14,20,No Delay,0.55,0.42,0.03
2500,BPR,2410324091.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.16,0,Z020,Credit,64935620,11.12.2018,Dec,11-12-18,05-01-19,1221001,2019,3.14,20,No Delay,0.55,0.42,0.03
9600,BPR,2471171469.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.15,0,Z001,Cash,64936530,11.12.2018,Dec,11-12-18,11-12-18,1221001,2019,3.14,20,No Delay,0.56,0.41,0.03
2000,BPR,2426112446.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.15,0,ZZ41,Credit,64938085,11.12.2018,Dec,11-12-18,21-12-18,1221001,2019,3.14,20,No Delay,0.52,0.46,0.02
1000,BPR,2351199734.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.26,0,Z001,Cash,64941653,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,1.1,7,No Delay,0.73,0.24,0.02
1000,BPR,2351199738.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.27,0,Z001,Cash,64941786,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,1.1,7,No Delay,0.73,0.24,0.02
1000,BPR,2351199740.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.26,0,Z001,Cash,64941789,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,1.1,7,No Delay,0.73,0.24,0.02
1000,BPR,2351199739.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.25,0,Z001,Cash,64941787,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,1.1,7,No Delay,0.74,0.24,0.03
9600,BPR,2432360203.0,925093,PSPL STEEL PROCESSORS PVT LTD,East,CALS,RV,0.14,0,Z001,Cash,64941203,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.88,0.08,0.05
9600,BPR,2146126271.0,901635,INTEGRAL VYAPAR PVT LTD,East,BHUB,RV,0.17,1,ZZ33,Credit,64939597,12.12.2018,Dec,12-12-18,13-12-18,1221001,2019,0.0,0,0 to 20,0.35,0.6,0.06
9600,BPR,2146126270.0,901635,INTEGRAL VYAPAR PVT LTD,East,BHUB,RV,0.18,1,ZZ33,Credit,64939593,12.12.2018,Dec,12-12-18,13-12-18,1221001,2019,0.0,0,0 to 20,0.36,0.58,0.06
4000,BPR,2438086311.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.07,0,Z001,Cash,64941015,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.91,0.06,0.03
4000,BPR,2438086310.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.08,0,Z001,Cash,64940999,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.91,0.06,0.03
4000,BPR,2438086312.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.06,0,Z001,Cash,64941046,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.91,0.06,0.03
4000,BPR,2438086313.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.09,0,Z001,Cash,64941063,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.91,0.06,0.03
9600,BPR,2432360202.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,19,Z001,Cash,64941188,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,2.6,21,0 to 20,0.27,0.69,0.04
1000,BPR,2432360201.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,19,Z001,Cash,64941160,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,2.6,21,0 to 20,0.27,0.7,0.03
2000,BPR,2438086315.0,856737,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.16,-1,ZZ16,Credit,64941208,12.12.2018,Dec,12-12-18,16-12-18,1221001,2019,0.0,0,No Delay,0.71,0.24,0.05
2000,BPR,2438086314.0,856737,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.14,-1,ZZ16,Credit,64941171,12.12.2018,Dec,12-12-18,16-12-18,1221001,2019,0.0,0,No Delay,0.72,0.22,0.06
2000,BPR,2438086316.0,856737,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.13,-1,ZZ16,Credit,64941359,12.12.2018,Dec,12-12-18,16-12-18,1221001,2019,0.0,0,No Delay,0.73,0.22,0.05
2000,BPR,2438086317.0,856737,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.11,-1,ZZ16,Credit,64941375,12.12.2018,Dec,12-12-18,16-12-18,1221001,2019,0.0,0,No Delay,0.74,0.2,0.06
2000,BPR,2424231014.0,847471,AASHRAY ENTERPRISES,South,SBAD,RV,0.24,-1,ZZ32,Credit,64942434,12.12.2018,Dec,12-12-18,19-12-18,1221001,2019,0.58,4,0 to 20,0.42,0.54,0.04
2000,BPR,2424231015.0,847471,AASHRAY ENTERPRISES,South,SBAD,RV,0.05,0,ZZ32,Credit,64942436,12.12.2018,Dec,12-12-18,19-12-18,1221001,2019,0.58,4,0 to 20,0.33,0.64,0.04
2000,BPR,2426908717.0,844692,BUBNA COMMERCIAL PVT LTD,East,CALS,RV,0.2,2,Z001,Cash,64941812,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,0 to 20,0.43,0.54,0.04
1000,BPR,2412159653.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.15,0,ZZ41,Credit,64942756,12.12.2018,Dec,12-12-18,22-12-18,1221001,2019,1.9,14,No Delay,0.49,0.49,0.02
1000,BPR,2412159652.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.15,0,ZZ41,Credit,64942755,12.12.2018,Dec,12-12-18,22-12-18,1221001,2019,1.9,14,No Delay,0.49,0.49,0.02
2000,BPR,2483312633.0,826773,BODHAVJI AND COMPANY,West,PUNE,RV,0.28,0,ZZ34,Credit,64940776,12.12.2018,Dec,12-12-18,14-12-18,1221001,2019,0.69,3,No Delay,0.61,0.32,0.07
2000,BPR,2483312662.0,826773,BODHAVJI AND COMPANY,West,PUNE,RV,0.24,0,ZZ34,Credit,64941237,12.12.2018,Dec,12-12-18,14-12-18,1221001,2019,0.69,3,No Delay,0.61,0.31,0.08
2000,BPR,2424231011.0,826558,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.31,1,ZZ21,Credit,64941578,12.12.2018,Dec,12-12-18,27-12-18,1221001,2019,2.47,15,0 to 20,0.33,0.59,0.08
1000,BPR,2432360214.0,823643,AMIT IRON PVT. LTD,East,CALS,RV,0.12,0,Z001,Cash,64941391,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.86,0.06,0.09
1000,BPR,2432360223.0,823643,AMIT IRON PVT. LTD,East,CALS,RV,0.12,0,Z001,Cash,64941686,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.86,0.06,0.09
1000,BPR,2432360224.0,823643,AMIT IRON PVT. LTD,East,CALS,RV,0.12,0,Z001,Cash,64941705,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.86,0.06,0.09
1000,BPR,2432360222.0,823643,AMIT IRON PVT. LTD,East,CALS,RV,0.11,0,Z001,Cash,64941668,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.86,0.06,0.09
1000,BPR,2412159504.0,822272,TATA STEEL PROCESSING,South,MADS,RV,0.19,23,ZZ81,Credit,64942007,12.12.2018,Dec,12-12-18,25-12-18,1221001,2019,0.54,4,0 to 20,0.24,0.4,0.36
1000,BPR,2412159505.0,822272,TATA STEEL PROCESSING,South,MADS,RV,0.19,23,ZZ81,Credit,64942008,12.12.2018,Dec,12-12-18,25-12-18,1221001,2019,0.54,4,0 to 20,0.24,0.4,0.36
1000,BPR,2412159507.0,822272,TATA STEEL PROCESSING,South,MADS,RV,0.19,23,ZZ81,Credit,64942011,12.12.2018,Dec,12-12-18,25-12-18,1221001,2019,0.54,4,0 to 20,0.24,0.4,0.36
1000,BPR,2412159508.0,822272,TATA STEEL PROCESSING,South,MADS,RV,0.19,23,ZZ81,Credit,64942012,12.12.2018,Dec,12-12-18,25-12-18,1221001,2019,0.54,4,0 to 20,0.24,0.4,0.36
1000,BPR,2412159509.0,822272,TATA STEEL PROCESSING,South,MADS,RV,0.19,23,ZZ81,Credit,64942013,12.12.2018,Dec,12-12-18,25-12-18,1221001,2019,0.54,4,0 to 20,0.24,0.4,0.36
1000,BPR,2412159510.0,822272,TATA STEEL PROCESSING,South,MADS,RV,0.19,23,ZZ81,Credit,64942014,12.12.2018,Dec,12-12-18,25-12-18,1221001,2019,0.54,4,0 to 20,0.24,0.4,0.36
1000,BPR,2412159511.0,822272,TATA STEEL PROCESSING,South,MADS,RV,0.19,23,ZZ81,Credit,64942015,12.12.2018,Dec,12-12-18,25-12-18,1221001,2019,0.54,4,0 to 20,0.24,0.4,0.36
1000,BPR,2412159512.0,822272,TATA STEEL PROCESSING,South,MADS,RV,0.19,23,ZZ81,Credit,64942016,12.12.2018,Dec,12-12-18,25-12-18,1221001,2019,0.54,4,0 to 20,0.24,0.4,0.36
1000,BPR,2412159523.0,822272,TATA STEEL PROCESSING,South,MADS,RV,0.19,23,ZZ81,Credit,64942044,12.12.2018,Dec,12-12-18,25-12-18,1221001,2019,0.54,4,0 to 20,0.24,0.4,0.36
4000,BPR,2431600774.0,818777,SHRI RAM SALES,East,JAMS,RV,0.18,0,Z001,Cash,64938793,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.9,0.06,0.04
4000,BPR,2431600775.0,818777,SHRI RAM SALES,East,JAMS,RV,0.19,0,Z001,Cash,64938795,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.91,0.05,0.04
4000,BPR,2431600792.0,818777,SHRI RAM SALES,East,JAMS,RV,0.19,0,Z001,Cash,64939125,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.91,0.05,0.04
4000,BPR,2431600791.0,818777,SHRI RAM SALES,East,JAMS,RV,0.19,0,Z001,Cash,64939122,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.91,0.05,0.04
4000,BPR,2431600810.0,818777,SHRI RAM SALES,East,JAMS,RV,0.15,0,Z001,Cash,64939215,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.84,0.12,0.04
9600,BPR,2147090638.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.16,7,ZZ32,Credit,64942071,12.12.2018,Dec,12-12-18,19-12-18,1221001,2019,0.0,0,0 to 20,0.34,0.63,0.03
9600,BPR,2147090639.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.16,7,ZZ32,Credit,64942072,12.12.2018,Dec,12-12-18,19-12-18,1221001,2019,0.0,0,0 to 20,0.34,0.63,0.03
9600,BPR,2146126382.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.12,5,ZZ38,Credit,64941077,12.12.2018,Dec,12-12-18,16-12-18,1221001,2019,2.5,19,0 to 20,0.33,0.62,0.04
2000,BPR,2426112458.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.14,10,ZZ19,Credit,64939222,12.12.2018,Dec,12-12-18,22-12-18,1221001,2019,2.69,21,0 to 20,0.21,0.75,0.04
2000,BPR,2426112497.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.14,10,ZZ19,Credit,64941649,12.12.2018,Dec,12-12-18,22-12-18,1221001,2019,2.69,21,0 to 20,0.21,0.75,0.04
2000,BPR,2426112499.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.07,10,ZZ19,Credit,64941807,12.12.2018,Dec,12-12-18,22-12-18,1221001,2019,2.69,21,0 to 20,0.24,0.72,0.04
2000,BPR,2426112500.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.07,10,ZZ19,Credit,64941811,12.12.2018,Dec,12-12-18,22-12-18,1221001,2019,2.69,21,0 to 20,0.24,0.72,0.04
2000,BPR,2431600826.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.12,10,ZZ19,Credit,64939317,12.12.2018,Dec,12-12-18,22-12-18,1221001,2019,2.69,21,0 to 20,0.2,0.76,0.04
4000,BPR,2431600777.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,0,Z001,Cash,64938884,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.62,0.34,0.04
4000,BPR,2431600798.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,0,Z001,Cash,64939149,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.62,0.34,0.04
4000,BPR,2431600796.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.17,0,Z001,Cash,64939142,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.65,0.31,0.04
2000,BPR,2424231006.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,0,Z001,Cash,64939124,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.7,0.26,0.03
4000,BPR,2431600783.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,0,Z001,Cash,64939048,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.63,0.33,0.04
4000,BPR,248073074.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.18,0,Z001,Cash,64941855,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.84,0.12,0.04
4000,BPR,248073073.0,813502,PASA RESOURCES PVT. LTD.,East,PATN,RV,0.19,0,Z001,Cash,64941847,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.87,0.09,0.04
4000,BPR,2495138220.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,0,Z001,Cash,64941901,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.66,0.31,0.03
4000,BPR,2495138223.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.15,0,Z001,Cash,64942020,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.63,0.34,0.03
4000,BPR,2431600979.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.16,0,Z001,Cash,64942534,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.66,0.3,0.04
4000,BPR,2431600982.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.18,0,Z001,Cash,64942616,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.64,0.32,0.04
9600,BPR,2471171557.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.13,0,Z001,Cash,64941173,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.77,5,No Delay,0.66,0.29,0.04
9600,BPR,2471171558.0,801611,SHIVA FERRIC PVT LTD,South,BANG,RV,0.13,0,Z001,Cash,64941286,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.77,5,No Delay,0.66,0.29,0.04
4000,BPR,248073053.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.15,0,Z001,Cash,64941147,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.79,0.16,0.05
4000,BPR,248073054.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.14,0,Z001,Cash,64941157,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.8,0.15,0.05
4000,BPR,248073055.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.14,0,Z001,Cash,64941180,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.8,0.15,0.05
4000,BPR,248073062.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.16,0,Z001,Cash,64941556,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.78,0.17,0.05
4000,BPR,248073063.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.16,0,Z001,Cash,64941576,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.78,0.17,0.05
4000,BPR,248073064.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.14,0,Z001,Cash,64941581,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.8,0.15,0.05
4000,BPR,248073065.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.15,0,Z001,Cash,64941591,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.79,0.16,0.05
4000,BPR,248073076.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.15,0,Z001,Cash,64942109,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.79,0.16,0.05
4000,BPR,248073077.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.15,0,Z001,Cash,64942112,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.79,0.16,0.05
4000,BPR,248073078.0,166151,BMW VENTURES LTD.,East,PATN,RV,0.15,0,Z001,Cash,64942117,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.79,0.16,0.05
9600,BPR,2147090641.0,165992,G.K.ISPAT PVT. LTD.,South,BANG,RV,0.16,-4,ZZ32,Credit,64942074,12.12.2018,Dec,12-12-18,19-12-18,1221001,2019,1.1,7,No Delay,0.5,0.48,0.02
9600,BPR,2147090636.0,165992,G.K.ISPAT PVT. LTD.,South,BANG,RV,0.15,-2,ZZ32,Credit,64942068,12.12.2018,Dec,12-12-18,19-12-18,1221001,2019,1.1,7,No Delay,0.51,0.48,0.02
4000,BPR,2459059971.0,165943,MRH ASSOCIATES,North,CDGH,RV,0.05,0,Z001,Cash,64941129,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.75,0.14,0.11
4000,BPR,2623007755.0,165938,NORTHERN STEEL AND GENERAL MIL,North,DELI,RV,0.33,0,Z001,Cash,64941105,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.83,0.09,0.08
4000,BPR,2623007753.0,165938,NORTHERN STEEL AND GENERAL MIL,North,DELI,RV,0.33,0,Z001,Cash,64941062,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.83,0.09,0.08
4000,BPR,2623007754.0,165938,NORTHERN STEEL AND GENERAL MIL,North,DELI,RV,0.34,0,Z001,Cash,64941088,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.83,0.09,0.08
4000,BPR,2623007758.0,165938,NORTHERN STEEL AND GENERAL MIL,North,DELI,RV,0.31,0,Z001,Cash,64941238,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.83,0.09,0.08
4000,BPR,2261500176.0,165938,NORTHERN STEEL AND GENERAL MIL,North,DELI,RV,0.17,0,Z001,Cash,64941276,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.83,0.11,0.06
4000,BPR,2261500177.0,165938,NORTHERN STEEL AND GENERAL MIL,North,DELI,RV,0.15,0,Z001,Cash,64941292,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.83,0.11,0.06
4000,BPR,2623007761.0,165938,NORTHERN STEEL AND GENERAL MIL,North,DELI,RV,0.32,0,Z001,Cash,64941315,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.83,0.09,0.08
4000,BPR,2261500182.0,165938,NORTHERN STEEL AND GENERAL MIL,North,DELI,RV,0.21,0,Z001,Cash,64941419,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.86,0.08,0.06
4000,BPR,2261500183.0,165938,NORTHERN STEEL AND GENERAL MIL,North,DELI,RV,0.14,0,Z001,Cash,64941436,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.8,0.14,0.06
4000,BPR,2261500184.0,165938,NORTHERN STEEL AND GENERAL MIL,North,DELI,RV,0.18,0,Z001,Cash,64941451,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.84,0.1,0.06
4000,BPR,2261500196.0,165938,NORTHERN STEEL AND GENERAL MIL,North,DELI,RV,0.16,0,Z001,Cash,64941793,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.83,0.11,0.06
4000,BPR,2261500198.0,165938,NORTHERN STEEL AND GENERAL MIL,North,DELI,RV,0.17,0,Z001,Cash,64941815,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.83,0.11,0.06
2000,BPR,2341068255.0,165873,FAIRDEAL ENTERPRISES,North,LUDH,RV,0.2,0,Z001,Cash,64941236,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.73,0.22,0.05
4000,BPR,2483312689.0,165505,BMW VYAPAR PRIVATE LIMITED,West,INDR,RV,0.15,0,Z001,Cash,64941717,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.88,0.07,0.06
4000,BPR,2483312690.0,165505,BMW VYAPAR PRIVATE LIMITED,West,INDR,RV,0.05,0,Z001,Cash,64941730,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.85,0.08,0.07
2000,BPR,1179012246.0,165053,SUDISA ENTERPRISES (P) LTD.,East,JAMS,RV,0.15,0,Z001,Cash,64939294,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.75,0.18,0.06
2000,BPR,2483312629.0,164976,B ODHAVJI & COMPANY,West,PUNE,RV,0.24,0,ZZ28,Credit,64940716,12.12.2018,Dec,12-12-18,15-12-18,1221001,2019,2.12,9,No Delay,0.42,0.31,0.28
2000,BPR,2483312628.0,164976,B ODHAVJI & COMPANY,West,PUNE,RV,0.18,0,ZZ28,Credit,64940713,12.12.2018,Dec,12-12-18,15-12-18,1221001,2019,2.12,9,No Delay,0.41,0.35,0.24
2000,BPR,2483312660.0,164976,B ODHAVJI & COMPANY,West,PUNE,RV,0.19,0,ZZ28,Credit,64941223,12.12.2018,Dec,12-12-18,15-12-18,1221001,2019,2.12,9,No Delay,0.41,0.34,0.26
2000,BPR,2483312665.0,164976,B ODHAVJI & COMPANY,West,PUNE,RV,0.23,0,ZZ28,Credit,64941264,12.12.2018,Dec,12-12-18,15-12-18,1221001,2019,2.12,9,No Delay,0.4,0.31,0.28
1000,BPR,2412159703.0,163586,VATIKA TRACOM PVT. LTD.,North,JPUR,RV,0.15,-2,ZZ18,Credit,64942809,12.12.2018,Dec,12-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.69,0.25,0.06
1000,BPR,2412159702.0,163586,VATIKA TRACOM PVT. LTD.,North,JPUR,RV,0.15,-2,ZZ18,Credit,64942808,12.12.2018,Dec,12-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.69,0.25,0.06
1000,BPR,2431600839.0,163586,VATIKA TRACOM PVT. LTD.,North,JPUR,RV,0.14,-2,ZZ18,Credit,64939601,12.12.2018,Dec,12-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.72,0.21,0.07
3000,BPR,2485216176.0,163486,Rohit & Co.,West,BOMB,RV,0.13,13,ZZ28,Credit,64941026,12.12.2018,Dec,12-12-18,15-12-18,1221001,2019,2.3,19,0 to 20,0.21,0.63,0.16
3000,BPR,2485216162.0,163486,Rohit & Co.,West,BOMB,RV,0.14,12,ZZ28,Credit,64940283,12.12.2018,Dec,12-12-18,15-12-18,1221001,2019,2.3,19,0 to 20,0.21,0.6,0.19
3000,BPR,2485216166.0,163486,Rohit & Co.,West,BOMB,RV,0.14,12,ZZ28,Credit,64940501,12.12.2018,Dec,12-12-18,15-12-18,1221001,2019,2.3,19,0 to 20,0.21,0.6,0.19
3000,BPR,2485216165.0,163486,Rohit & Co.,West,BOMB,RV,0.14,12,ZZ28,Credit,64940388,12.12.2018,Dec,12-12-18,15-12-18,1221001,2019,2.3,19,0 to 20,0.21,0.6,0.19
3000,BPR,2485216175.0,163486,Rohit & Co.,West,BOMB,RV,0.13,13,ZZ28,Credit,64941006,12.12.2018,Dec,12-12-18,15-12-18,1221001,2019,2.3,19,0 to 20,0.21,0.63,0.16
3000,BPR,2485216180.0,163486,Rohit & Co.,West,BOMB,RV,0.14,13,ZZ28,Credit,64941218,12.12.2018,Dec,12-12-18,15-12-18,1221001,2019,2.3,19,0 to 20,0.21,0.6,0.19
3000,BPR,2485216183.0,163486,Rohit & Co.,West,BOMB,RV,0.14,13,ZZ28,Credit,64941464,12.12.2018,Dec,12-12-18,15-12-18,1221001,2019,2.3,19,0 to 20,0.21,0.6,0.19
3000,BPR,2485216168.0,163486,Rohit & Co.,West,BOMB,RV,0.14,13,ZZ28,Credit,64940542,12.12.2018,Dec,12-12-18,15-12-18,1221001,2019,2.3,19,0 to 20,0.21,0.6,0.19
3000,BPR,2485216177.0,163486,Rohit & Co.,West,BOMB,RV,0.15,13,ZZ28,Credit,64941036,12.12.2018,Dec,12-12-18,15-12-18,1221001,2019,2.3,19,0 to 20,0.21,0.58,0.21
3000,BPR,2485216187.0,163486,Rohit & Co.,West,BOMB,RV,0.15,14,ZZ28,Credit,64941917,12.12.2018,Dec,12-12-18,15-12-18,1221001,2019,2.3,19,0 to 20,0.21,0.58,0.21
9600,BPR,2146126265.0,161834,PSPL STEEL PROCESSORS PVT. LIM,East,JAMS,RV,0.12,1,ZZ34,Credit,64939569,12.12.2018,Dec,12-12-18,14-12-18,1221001,2019,0.69,5,0 to 20,0.24,0.7,0.06
1000,BPR,2431600975.0,161834,PSPL STEEL PROCESSORS PVT. LIM,East,JAMS,RV,0.11,3,Z001,Cash,64942477,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.69,5,0 to 20,0.38,0.56,0.06
1000,BPR,2431601015.0,161834,PSPL STEEL PROCESSORS PVT. LIM,East,JAMS,RV,0.16,2,Z001,Cash,64942959,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,0.69,5,0 to 20,0.44,0.5,0.06
1000,BPR,2473285637.0,161312,GOVINDARAJA MUDALIAR SONS PVT,South,MADS,RV,0.14,1,Z001,Cash,64942129,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,1.27,9,0 to 20,0.38,0.46,0.16
2000,BPR,2426112503.0,161312,GOVINDARAJA MUDALIAR SONS PVT,South,MADS,RV,0.06,4,ZZ18,Credit,64942327,12.12.2018,Dec,12-12-18,20-12-18,1221001,2019,1.27,9,0 to 20,0.26,0.65,0.09
