Month,Week,Account,Customer.Name,Zone,Bran,Actual NR,Actual Volume
Aug-18,34,102457,SANJEEV INDUSTRIAL CORPORATION,NORTH,FBAD,43026,519
Aug-18,34,102457,SANJEEV INDUSTRIAL CORPORATION,NORTH,FBAD,47736,286
Aug-18,34,102888,THIRUPATHY STEELS,SOUTH,MADS,48040,191
Aug-18,34,102888,THIRUPATHY STEELS,SOUTH,MADS,46399,735
Aug-18,34,102888,THIRUPATHY STEELS,SOUTH,MADS,45323,74
Aug-18,34,102888,THIRUPATHY STEELS,SOUTH,MADS,49928,45
Aug-18,34,102966,BHAGWATI STEEL SALES,NORTH,CDGH,43317,262
Aug-18,34,103092,TEJRAM RAMNIWAS AGARWAL,WEST,NPUR,50405,23
Aug-18,34,103092,TEJRAM RAMNIWAS AGARWAL,WEST,NPUR,44032,721
Aug-18,34,103092,TEJRAM RAMNIWAS AGARWAL,WEST,NPUR,47100,95
Aug-18,34,103227,BMW VENTURES LTD.,EAST,JAMS,61430,260
Aug-18,34,103227,BMW VENTURES LTD.,EAST,PATN,62932,251
Aug-18,34,103227,BMW VENTURES LTD.,EAST,JAMS,56074,23
Aug-18,34,103227,BMW VENTURES LTD.,EAST,JAMS,56529,282
Aug-18,34,103227,BMW VENTURES LTD.,EAST,JAMS,46962,42
Aug-18,34,103227,BMW VENTURES LTD.,EAST,JAMS,36057,121
Aug-18,34,103227,BMW VENTURES LTD.,EAST,PATN,38934,237
Aug-18,34,103374,KAUSALYA AGENCIES,EAST,BHUB,61394,62
Aug-18,34,103423,ORISSA SMALL INDUSTRIES CORPORATION,EAST,BHUB,47507,2691
Aug-18,34,103620,SILIGURI BUILDERS PVT. LTD.,EAST,CALS,45488,443
Aug-18,34,104485,SANGEETA STEEL CORPORATION,NORTH,LUDH,49749,300
Aug-18,34,104485,SANGEETA STEEL CORPORATION,NORTH,LUDH,44765,585
Aug-18,34,104485,SANGEETA STEEL CORPORATION,NORTH,LUDH,46211,123
Aug-18,34,114602,SAHA STEEL PVT. LTD.,EAST,CALS,62844,63
Aug-18,34,114661,SHRI RAM MULTICOM,EAST,CALS,47071,994
Aug-18,34,115048,SHRI RAM SALES,EAST,JAMS,66253,70
Aug-18,34,115048,SHRI RAM SALES,EAST,JAMS,47733,701
Aug-18,34,115190,SHEYRUB AGENCIES,NORTH,LUDH,56212,3
Aug-18,34,115190,SHEYRUB AGENCIES,NORTH,LUDH,55903,91
Aug-18,34,115806,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,BOMB,48228,1561
Aug-18,34,115806,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,BOMB,42691,1087
Aug-18,34,115806,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,BOMB,47776,744
Aug-18,34,115841,O.V.S. ISPAT UDYOG,NORTH,KANP,50255,91
Aug-18,34,115841,O.V.S. ISPAT UDYOG,NORTH,KANP,44908,281
Aug-18,34,115841,O.V.S. ISPAT UDYOG,NORTH,KANP,48089,24
Aug-18,34,116137,PELIKAN DOSSIER PRIVATE LIMITED,NORTH,JPUR,48798,102
Aug-18,34,116137,PELIKAN DOSSIER PRIVATE LIMITED,NORTH,JPUR,44349,558
Aug-18,34,116137,PELIKAN DOSSIER PRIVATE LIMITED,NORTH,JPUR,50669,46
Aug-18,34,116156,FAIRDEAL STEELS PVT.LTD.,NORTH,DELI,45632,1011
Aug-18,34,116156,FAIRDEAL STEELS PVT.LTD.,NORTH,DELI,45221,24
Aug-18,34,116465,SRI BALAJI STEEL TRADERS,SOUTH,MADS,46716,385
Aug-18,34,116465,SRI BALAJI STEEL TRADERS,SOUTH,MADS,49552,224
Aug-18,34,116465,SRI BALAJI STEEL TRADERS,SOUTH,MADS,45090,24
Aug-18,34,116649,SAGAR STEELS,EAST,GWAH,67000,51
Aug-18,34,116649,SAGAR STEELS,EAST,GWAH,37756,99
Aug-18,34,116649,SAGAR STEELS,EAST,GWAH,37803,861
Aug-18,34,116650,KUMMENCHERY STEELS,SOUTH,MADS,44604,23
Aug-18,34,116650,KUMMENCHERY STEELS,SOUTH,COCH,41610,109
Aug-18,34,116734,R.S. STEELS,NORTH,GBAD,49627,255
Aug-18,34,116735,RAKESH STEELS,NORTH,FBAD,59145,348
Aug-18,34,116735,RAKESH STEELS,NORTH,FBAD,43822,1239
Aug-18,34,116735,RAKESH STEELS,NORTH,FBAD,40900,10
Aug-18,34,116936,PUNJAB AGRO IMPLEMENTS WORKS,NORTH,LUDH,50305,54
Aug-18,34,116936,PUNJAB AGRO IMPLEMENTS WORKS,NORTH,LUDH,45647,129
Aug-18,34,117061,BHARTIA  DISTRIBUTORS PVT. LTD.,EAST,BHUB,57915,60
Aug-18,34,117181,NEELKANTH STEEL&ALLOYS - GBAD,NORTH,DELI,45337,704
Aug-18,34,117281,MRH ASSOCIATES,NORTH,CDGH,44492,1039
Aug-18,34,117556,S C SHETTAR AND SONS,SOUTH,BANG,56348,215
Aug-18,34,117583,BIHANI ENTERPRISES,NORTH,JPUR,58533,344
Aug-18,34,119487,INDU CORPORATION PRIVATE LIMITED,WEST,BOMB,45238,223
Aug-18,34,120296,MAHARASHTRA METAL INDUSTRIES PVT LTD,WEST,BOMB,55318,26
Aug-18,34,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,49431,1244
Aug-18,34,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,43924,1056
Aug-18,34,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,47777,272
Aug-18,34,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,48077,143
Aug-18,34,120961,SKM STEELS LTD,WEST,INDR,50951,135
Aug-18,34,120961,SKM STEELS LTD,WEST,INDR,45403,376
Aug-18,34,120961,SKM STEELS LTD,WEST,INDR,46324,71
Aug-18,34,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,56613,28
Aug-18,34,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,47474,35
Aug-18,34,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,57658,15
Aug-18,34,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,39363,657
Aug-18,34,121377,R.G.STEEL & CO.,EAST,CALS,47143,672
Aug-18,34,121899,V.N.C STEEL DISTRIBUTORS,SOUTH,MADS,44725,2398
Aug-18,34,122249,SARDA IRON & STEEL CO.,EAST,CALS,33579,299
Aug-18,34,122249,SARDA IRON & STEEL CO.,EAST,CALS,36012,91
Aug-18,34,122331,ANISH ENTERPRISE,WEST,NPUR,62957,52
Aug-18,34,122875,KRISHNA TRADERS (SHEET DIVISION),WEST,PUNE,55090,96
Aug-18,34,122963,DEVI DAYAL HARI KISHAN,WEST,INDR,60196,15
Aug-18,34,122963,DEVI DAYAL HARI KISHAN,WEST,INDR,70111,33
Aug-18,34,123052,G R GUPTA & BROS,NORTH,GBAD,67800,7
Aug-18,34,123052,G R GUPTA & BROS,NORTH,GBAD,50694,516
Aug-18,34,123052,G R GUPTA & BROS,NORTH,FBAD,40700,26
Aug-18,34,123052,G R GUPTA & BROS,NORTH,GBAD,48294,133
Aug-18,34,123052,G R GUPTA & BROS,NORTH,GBAD,48469,47
Aug-18,34,124762,SKM GALVA,WEST,BOMB,61189,134
Aug-18,34,124762,SKM GALVA,WEST,BOMB,59589,777
Aug-18,34,127297,M/S KISHAN LAL PAWAN KUMAR JAIN,NORTH,KANP,47301,478
Aug-18,34,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,60429,31
Aug-18,34,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,43193,804
Aug-18,34,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,45644,97
Aug-18,34,136453,G.R. GUPTA & BROS.,NORTH,FBAD,42784,270
Aug-18,34,139244,THE INDIAN MINERAL CO ( RETAIL),SOUTH,BANG,42540,601
Aug-18,34,139336,PASA ASSOCIATES PVT. LTD.,WEST,RPUR,31556,23
Aug-18,34,139336,PASA ASSOCIATES PVT. LTD.,WEST,RPUR,43369,503
Aug-18,34,140548,HINDUSTAN SALES CORPORATION,NORTH,CDGH,43695,393
Aug-18,34,144917,BANSAL BROTHERS,NORTH,FBAD,35113,70
Aug-18,34,144917,BANSAL BROTHERS,NORTH,FBAD,44257,169
Aug-18,34,147587,BIRMA INDUSTRIAL &,EAST,JAMS,39056,580
Aug-18,34,149432,SILVER STAR COMMOTRADE PRIVATE LTD.,EAST,CALS,38025,52
Aug-18,34,151727,PAUL & COMPANY STEEL MERCHANTS PRIVATE L,EAST,CALS,46699,495
Aug-18,34,153359,B.ODHAVJI  AND COMPANY,WEST,BOMB,42501,756
Aug-18,34,153587,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,BOMB,42955,77
Aug-18,34,154462,TATA STEEL PROCESSING,NORTH,LUDH,49405,35
Aug-18,34,154462,TATA STEEL PROCESSING,NORTH,LUDH,45385,436
Aug-18,34,154462,TATA STEEL PROCESSING,NORTH,LUDH,44702,72
Aug-18,34,154464,TATA STEEL PROCESSING,EAST,CALS,50980,52
Aug-18,34,154464,TATA STEEL PROCESSING,EAST,CALS,49114,215
Aug-18,34,154632,TATA STEEL PROCESSING,NORTH,FBAD,44609,35
Aug-18,34,154632,TATA STEEL PROCESSING,NORTH,FBAD,45665,188
Aug-18,34,154632,TATA STEEL PROCESSING,NORTH,FBAD,46813,71
Aug-18,34,154641,TATA STEEL PROCESSING,WEST,PUNE,51115,271
Aug-18,34,154641,TATA STEEL PROCESSING,WEST,PUNE,46007,428
Aug-18,34,154641,TATA STEEL PROCESSING,WEST,PUNE,47131,70
Aug-18,34,154641,TATA STEEL PROCESSING,WEST,PUNE,48055,48
Aug-18,34,155517,R.S. BOKARO METAL (P) LTD.,EAST,JAMS,55727,71
Aug-18,34,155536,TATA STEEL PROCESSING,EAST,CALS,50106,200
Aug-18,34,155819,ANUSHKA ENTERPRISES,WEST,AMED,50287,833
Aug-18,34,158122,WRINKLE DISTRIBUTORS PVT LTD.,WEST,AMED,87478,83
Aug-18,34,160245,M/S SHREE SALES,WEST,NPUR,60341,26
Aug-18,34,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,49151,162
Aug-18,34,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,68028,17
Aug-18,34,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,49666,161
Aug-18,34,161834,PSPL STEEL PROCESSORS PVT. LIMITED,EAST,JAMS,37115,450
Aug-18,34,162906,MANGLA SONS,NORTH,CDGH,57704,57
Aug-18,34,163486,ROHIT & COMPANY,WEST,BOMB,49259,453
Aug-18,34,163486,ROHIT & COMPANY,WEST,BOMB,43607,1404
Aug-18,34,163486,ROHIT & COMPANY,WEST,BOMB,47624,581
Aug-18,34,163586,VATIKA TRACOM PVT. LTD.,NORTH,JPUR,43766,940
Aug-18,34,164976,B ODHAVJI & COMPANY,WEST,PUNE,54798,154
Aug-18,34,165053,SUDISA ENTERPRISES (P) LTD.,EAST,JAMS,44401,69
Aug-18,34,165505,BMW VYAPAR PRIVATE LIMITED,WEST,INDR,42967,82
Aug-18,34,165873,FAIRDEAL ENTERPRISES,NORTH,LUDH,56140,53
Aug-18,34,165938,NORTHERN STEEL AND GENERAL MILLS PVT LTD,NORTH,DELI,45165,1028
Aug-18,34,165943,MRH ASSOCIATES,NORTH,CDGH,45072,27
Aug-18,34,165960,NORTHERN STEEL AND GENERAL MILLS PVT LTD,NORTH,DELI,44986,1911
Aug-18,34,165992,G.K.ISPAT PVT. LTD.,SOUTH,BANG,44933,341
Aug-18,34,165992,G.K.ISPAT PVT. LTD.,SOUTH,BANG,44686,730
Aug-18,34,165992,G.K.ISPAT PVT. LTD.,SOUTH,BANG,45589,69
Aug-18,34,166137,BMW VENTURES LTD.,EAST,PATN,46437,936
Aug-18,34,166151,BMW VENTURES LTD.,EAST,PATN,46636,1455
Aug-18,34,800549,G.K. ISPAT PVT LTD,SOUTH,SBAD,44221,578
Aug-18,34,801611,SHIVA FERRIC PVT LTD,SOUTH,BANG,45598,756
Aug-18,34,804036,SM CORPORATION LTD (UA),EAST,GWAH,46590,961
Aug-18,34,804039,SM CORPORATION LTD (LA),EAST,GWAH,53742,223
Aug-18,34,804101,SM CORPORATION LTD (BV),EAST,GWAH,48756,246
Aug-18,34,813502,PASA RESOURCES PVT. LTD.,EAST,JAMS,66210,105
Aug-18,34,813502,PASA RESOURCES PVT. LTD.,EAST,JAMS,48176,532
Aug-18,34,813776,PASA RESOURCES PRIVATE LIMITED,EAST,PATN,46791,388
Aug-18,34,814077,TATA STEEL PROCESSING & DISTRIBUTION LTD,NORTH,GBAD,56578,71
Aug-18,34,814077,TATA STEEL PROCESSING & DISTRIBUTION LTD,NORTH,GBAD,51603,133
Aug-18,34,814077,TATA STEEL PROCESSING & DISTRIBUTION LTD,NORTH,GBAD,43455,140
Aug-18,34,817217,TATA STEEL PROCESSING,SOUTH,BANG,47696,23
Aug-18,34,817217,TATA STEEL PROCESSING,SOUTH,BANG,45879,70
Aug-18,34,817379,VIJAY SHEETS AND STRIPS PVT LTD,SOUTH,SBAD,34846,67
Aug-18,34,817600,SAMRAT IRONS PRIVATE LIMITED (A.P.),SOUTH,SBAD,45654,1221
Aug-18,34,817765,SAMRAT IRONS PVT LTD,SOUTH,SBAD,44368,1043
Aug-18,34,817901,KAUSALYA AGENCIES,SOUTH,SBAD,57600,57
Aug-18,34,819097,BHAGWATI STEEL SALES,NORTH,CDGH,52559,70
Aug-18,34,819097,BHAGWATI STEEL SALES,NORTH,CDGH,46572,789
Aug-18,34,822271,TATA STEEL PROCESSING,SOUTH,MADS,50859,75
Aug-18,34,822271,TATA STEEL PROCESSING,SOUTH,MADS,49207,47
Aug-18,34,822271,TATA STEEL PROCESSING,SOUTH,MADS,45534,23
Aug-18,34,826216,G K ISPAT PRIVATE LIMITED,SOUTH,SBAD,42310,93
Aug-18,34,826558,V.N.C. STEEL DISTRIBUTORS,SOUTH,MADS,60406,357
Aug-18,34,826773,BODHAVJI AND COMPANY,WEST,PUNE,56046,110
Aug-18,34,828300,SILIGURI BUILDERS PVT. LTD.,EAST,CALS,61484,217
Aug-18,34,830260,INDICOR STEEL PRIVATE LIMITED,SOUTH,SBAD,37066,605
Aug-18,34,831432,FERRO STEEL SOLUTIONS,NORTH,FBAD,49402,639
Aug-18,34,831432,FERRO STEEL SOLUTIONS,NORTH,FBAD,41582,1084
Aug-18,34,831432,FERRO STEEL SOLUTIONS,NORTH,FBAD,49384,144
Aug-18,34,844692,BUBNA COMMERCIAL PVT LTD,EAST,CALS,54797,34
Aug-18,34,847471,AASHRAY ENTERPRISES,SOUTH,SBAD,55628,20
Aug-18,34,847544,G K ISPAT P LTD,SOUTH,SBAD,37766,43
Aug-18,34,847544,G K ISPAT P LTD,SOUTH,SBAD,40648,811
Aug-18,34,847544,G K ISPAT P LTD,SOUTH,SBAD,20784,26
Aug-18,34,850792,DSM STEEL AND WIRES PRIVATE LIMITED,EAST,CALS,46982,49
Aug-18,34,852589,ASHOK HARDWARE AND STEEL MART,EAST,GWAH,61955,10
Aug-18,34,854773,ANM ISPAT PVT LTD,WEST,AMED,47821,460
Aug-18,34,854773,ANM ISPAT PVT LTD,WEST,AMED,39599,1095
Aug-18,34,854773,ANM ISPAT PVT LTD,WEST,AMED,53000,46
Aug-18,34,856737,BAJRANG STEEL (SALES) CORPORATION,EAST,GWAH,56821,30
Aug-18,34,860415,SADASHIV STEEL,WEST,BOMB,44068,144
Aug-18,34,861100,KARTHIK STEEL,SOUTH,MADS,45707,579
Aug-18,34,861100,KARTHIK STEEL,SOUTH,MADS,45384,48
Aug-18,34,864059,AADINATH STEEL,NORTH,DELI,45560,265
Aug-18,34,864390,B K STEEL ENTERPRISES,EAST,CALS,42063,1434
Aug-18,34,867363,MARJING COMMERCE PVT LTD,EAST,GWAH,45628,44
Aug-18,34,868275,BAZARI STEELS PRIVATE LIMITED,EAST,GWAH,58845,41
Aug-18,34,874324,GL KUNDU AND SONS STEEL PVT LTD,EAST,CALS,45525,433
Aug-18,34,875077,V.N.C. STEEL DISTRIBUTORS,SOUTH,MADS,44237,485
Aug-18,34,875592,KAUSALYA  AGENCIES,EAST,BHUB,43930,215
Aug-18,34,879121,DE SON MARKETING PRIVATE LIMITED,EAST,BHUB,44795,578
Aug-18,34,899060,TATA STEEL PROCESSING AND DISTR LTD,EAST,BHUB,41165,95
Aug-18,34,901635,INTEGRAL VYAPAR PVT LTD,EAST,BHUB,41095,158
Aug-18,34,923669,SAVITRIPRAKASH PROCESSING WORKS,WEST,NPUR,55954,198
Aug-18,34,923995,M/S KISHAN LAL PAWAN KUMAR JAIN,NORTH,KANP,46928,698
Aug-18,34,924924,INDICOR STEEL PRIVATE LIMITED,SOUTH,SBAD,43147,182
Aug-18,34,925093,PSPL STEEL PROCESSORS PVT LTD,EAST,CALS,42444,807
Aug-18,34,925115,COLLATE STEEL PVT LTD,EAST,CALS,33548,6
Aug-18,34,925115,COLLATE STEEL PVT LTD,EAST,CALS,33855,99
Aug-18,34,925879,HST STEELS PRIVATE LIMITED,SOUTH,SBAD,39021,478
Aug-18,34,926346,GRG STEELS PVT. LTD.,NORTH,FBAD,53704,70
Aug-18,34,926346,GRG STEELS PVT. LTD.,NORTH,FBAD,47681,157
Aug-18,34,926346,GRG STEELS PVT. LTD.,NORTH,GBAD,48148,23
Aug-18,34,927105,TIRUPATI BALAJI ENTERPRISES,NORTH,FBAD,51846,3
Aug-18,34,927105,TIRUPATI BALAJI ENTERPRISES,NORTH,FBAD,59092,20
Aug-18,34,927105,TIRUPATI BALAJI ENTERPRISES,NORTH,FBAD,53346,2
Aug-18,34,927881,SAMRAT IRONS PVT LTD,SOUTH,SBAD,32971,165
Aug-18,35,100237,RAMSAROOP & SONS,SOUTH,BANG,32582,514
Aug-18,35,100237,RAMSAROOP & SONS,SOUTH,BANG,39188,214
Aug-18,35,100237,RAMSAROOP & SONS,SOUTH,BANG,39330,754
Aug-18,35,100645,ROHIT & COMPANY,WEST,AMED,40164,1032
Aug-18,35,100645,ROHIT & COMPANY,WEST,AMED,41413,764
Aug-18,35,100645,ROHIT & COMPANY,WEST,BOMB,42735,72
Aug-18,35,100789,DELHI TRADING CORPORATION,NORTH,JPUR,34439,2672
Aug-18,35,100922,BUBNA COMMERCIAL CO.,EAST,CALS,924,41
Aug-18,35,100922,BUBNA COMMERCIAL CO.,EAST,CALS,58699,178
Aug-18,35,100985,DESON MARKETING (PVT) LTD.,EAST,CALS,49299,911
Aug-18,35,101186,NANDAN SAHA STEEL PVT. LTD.,EAST,CALS,52651,1032
Aug-18,35,101278,RAMESH COMPANY,EAST,CALS,39209,1338
Aug-18,35,101297,AMIT IRON PVT. LTD,EAST,CALS,40791,776
Aug-18,35,101297,AMIT IRON PVT. LTD,EAST,CALS,38385,2741
Aug-18,35,101297,AMIT IRON PVT. LTD,EAST,CALS,38111,11
Aug-18,35,101383,TIKMANI STEEL TRADING CO.,EAST,CALS,39620,1330
Aug-18,35,101446,BANSAL BROTHERS,NORTH,DELI,23364,109
Aug-18,35,101499,G.R. GUPTA & BROS.,NORTH,DELI,45904,22
Aug-18,35,102000,M/S.DHARAMVIR & BROTHERS,NORTH,LUDH,48038,182
Aug-18,35,102000,M/S.DHARAMVIR & BROTHERS,NORTH,LUDH,34609,2203
Aug-18,35,102000,M/S.DHARAMVIR & BROTHERS,NORTH,LUDH,40580,45
Aug-18,35,102084,DEVI DAYAL HARI KISHAN,NORTH,KANP,64849,3
Aug-18,35,102084,DEVI DAYAL HARI KISHAN,NORTH,KANP,59408,70
Aug-18,35,102084,DEVI DAYAL HARI KISHAN,NORTH,KANP,32220,244
Aug-18,35,102153,M/S KISHAN LAL PAWAN KUMAR JAIN,NORTH,KANP,33481,1459
Aug-18,35,102431,HANS RAJ STEELS,NORTH,FBAD,34435,1064
Aug-18,35,102431,HANS RAJ STEELS,NORTH,FBAD,29923,24
Aug-18,35,102457,SANJEEV INDUSTRIAL CORPORATION,NORTH,FBAD,50457,264
Aug-18,35,102457,SANJEEV INDUSTRIAL CORPORATION,NORTH,FBAD,39998,1027
Aug-18,35,102457,SANJEEV INDUSTRIAL CORPORATION,NORTH,FBAD,41142,355
Aug-18,35,102888,THIRUPATHY STEELS,SOUTH,MADS,39993,219
Aug-18,35,102888,THIRUPATHY STEELS,SOUTH,MADS,40197,1186
Aug-18,35,102888,THIRUPATHY STEELS,SOUTH,MADS,33375,38
Aug-18,35,102888,THIRUPATHY STEELS,SOUTH,MADS,36047,19
Aug-18,35,102966,BHAGWATI STEEL SALES,NORTH,CDGH,37635,453
Aug-18,35,103092,TEJRAM RAMNIWAS AGARWAL,WEST,NPUR,44047,68
Aug-18,35,103092,TEJRAM RAMNIWAS AGARWAL,WEST,NPUR,30929,317
Aug-18,35,103092,TEJRAM RAMNIWAS AGARWAL,WEST,NPUR,41291,217
Aug-18,35,103227,BMW VENTURES LTD.,EAST,JAMS,61844,83
Aug-18,35,103227,BMW VENTURES LTD.,EAST,PATN,62247,175
Aug-18,35,103227,BMW VENTURES LTD.,EAST,JAMS,13026,35
Aug-18,35,103227,BMW VENTURES LTD.,EAST,PATN,42319,480
Aug-18,35,103374,KAUSALYA AGENCIES,EAST,BHUB,56544,27
Aug-18,35,103423,ORISSA SMALL INDUSTRIES CORPORATION,EAST,BHUB,42731,2615
Aug-18,35,103620,SILIGURI BUILDERS PVT. LTD.,EAST,CALS,54148,652
Aug-18,35,103671,BAJRANG STEEL (SALES) CORPORATION,EAST,GWAH,59419,275
Aug-18,35,104485,SANGEETA STEEL CORPORATION,NORTH,LUDH,48219,514
Aug-18,35,104485,SANGEETA STEEL CORPORATION,NORTH,LUDH,31307,1251
Aug-18,35,104485,SANGEETA STEEL CORPORATION,NORTH,LUDH,36273,95
Aug-18,35,114602,SAHA STEEL PVT. LTD.,EAST,CALS,58287,77
Aug-18,35,114661,SHRI RAM MULTICOM,EAST,CALS,48254,1002
Aug-18,35,115048,SHRI RAM SALES,EAST,JAMS,65709,61
Aug-18,35,115048,SHRI RAM SALES,EAST,JAMS,36381,395
Aug-18,35,115189,EMPIRE STEELS,NORTH,CDGH,35455,45
Aug-18,35,115190,SHEYRUB AGENCIES,NORTH,LUDH,55493,95
Aug-18,35,115806,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,BOMB,36599,1405
Aug-18,35,115806,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,BOMB,36424,1105
Aug-18,35,115806,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,BOMB,4535,168
Aug-18,35,115841,O.V.S. ISPAT UDYOG,NORTH,KANP,41506,97
Aug-18,35,115841,O.V.S. ISPAT UDYOG,NORTH,KANP,32877,128
Aug-18,35,115841,O.V.S. ISPAT UDYOG,NORTH,KANP,41974,48
Aug-18,35,116137,PELIKAN DOSSIER PRIVATE LIMITED,NORTH,JPUR,44453,173
Aug-18,35,116137,PELIKAN DOSSIER PRIVATE LIMITED,NORTH,JPUR,29718,169
Aug-18,35,116137,PELIKAN DOSSIER PRIVATE LIMITED,NORTH,JPUR,43724,22
Aug-18,35,116156,FAIRDEAL STEELS PVT.LTD.,NORTH,DELI,41195,854
Aug-18,35,116156,FAIRDEAL STEELS PVT.LTD.,NORTH,DELI,44118,71
Aug-18,35,116465,SRI BALAJI STEEL TRADERS,SOUTH,MADS,27074,152
Aug-18,35,116465,SRI BALAJI STEEL TRADERS,SOUTH,MADS,36789,566
Aug-18,35,116649,SAGAR STEELS,EAST,GWAH,52100,90
Aug-18,35,116649,SAGAR STEELS,EAST,GWAH,30623,70
Aug-18,35,116649,SAGAR STEELS,EAST,GWAH,35213,378
Aug-18,35,116650,KUMMENCHERY STEELS,SOUTH,COCH,55381,204
Aug-18,35,116650,KUMMENCHERY STEELS,SOUTH,MADS,44575,47
Aug-18,35,116650,KUMMENCHERY STEELS,SOUTH,COCH,37437,443
Aug-18,35,116734,R.S. STEELS,NORTH,GBAD,40190,314
Aug-18,35,116735,RAKESH STEELS,NORTH,FBAD,684,170
Aug-18,35,116735,RAKESH STEELS,NORTH,FBAD,26763,447
Aug-18,35,116735,RAKESH STEELS,NORTH,FBAD,35431,9
Aug-18,35,116936,PUNJAB AGRO IMPLEMENTS WORKS,NORTH,LUDH,47862,106
Aug-18,35,116936,PUNJAB AGRO IMPLEMENTS WORKS,NORTH,LUDH,40428,1336
Aug-18,35,116936,PUNJAB AGRO IMPLEMENTS WORKS,NORTH,LUDH,44138,71
Aug-18,35,117061,BHARTIA  DISTRIBUTORS PVT. LTD.,EAST,BHUB,49000,24
Aug-18,35,117061,BHARTIA  DISTRIBUTORS PVT. LTD.,EAST,BHUB,58243,140
Aug-18,35,117061,BHARTIA  DISTRIBUTORS PVT. LTD.,EAST,BHUB,53611,24
Aug-18,35,117181,NEELKANTH STEEL&ALLOYS - GBAD,NORTH,DELI,38217,927
Aug-18,35,117281,MRH ASSOCIATES,NORTH,CDGH,30302,1222
Aug-18,35,117556,S C SHETTAR AND SONS,SOUTH,BANG,60829,236
Aug-18,35,117583,BIHANI ENTERPRISES,NORTH,JPUR,59460,230
Aug-18,35,119487,INDU CORPORATION PRIVATE LIMITED,WEST,BOMB,37806,453
Aug-18,35,120296,MAHARASHTRA METAL INDUSTRIES PVT LTD,WEST,BOMB,56355,502
Aug-18,35,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,30992,1003
Aug-18,35,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,27478,1013
Aug-18,35,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,36141,473
Aug-18,35,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,38549,236
Aug-18,35,120961,SKM STEELS LTD,WEST,INDR,26440,214
Aug-18,35,120961,SKM STEELS LTD,WEST,INDR,3799,95
Aug-18,35,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,47043,6
Aug-18,35,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,35800,11
Aug-18,35,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,45772,23
Aug-18,35,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,39649,241
Aug-18,35,121377,R.G.STEEL & CO.,EAST,CALS,49406,810
Aug-18,35,121899,V.N.C STEEL DISTRIBUTORS,SOUTH,MADS,34283,2710
Aug-18,35,122249,SARDA IRON & STEEL CO.,EAST,CALS,32319,340
Aug-18,35,122249,SARDA IRON & STEEL CO.,EAST,CALS,35296,278
Aug-18,35,122331,ANISH ENTERPRISE,WEST,NPUR,58507,52
Aug-18,35,122875,KRISHNA TRADERS (SHEET DIVISION),WEST,PUNE,63501,24
Aug-18,35,122963,DEVI DAYAL HARI KISHAN,WEST,INDR,56225,146
Aug-18,35,123052,G R GUPTA & BROS,NORTH,GBAD,29730,346
Aug-18,35,123052,G R GUPTA & BROS,NORTH,GBAD,2354,28
Aug-18,35,123052,G R GUPTA & BROS,NORTH,GBAD,42086,47
Aug-18,35,124762,SKM GALVA,WEST,BOMB,32603,474
Aug-18,35,127297,M/S KISHAN LAL PAWAN KUMAR JAIN,NORTH,KANP,47320,441
Aug-18,35,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,60150,25
Aug-18,35,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,37968,1485
Aug-18,35,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,40238,98
Aug-18,35,136453,G.R. GUPTA & BROS.,NORTH,FBAD,35629,69
Aug-18,35,136453,G.R. GUPTA & BROS.,NORTH,FBAD,42841,100
Aug-18,35,136749,SKM STEELS LTD. (TISCON-TMT DIV.),WEST,INDR,36500,340
