,Material No,Matl Group,MG 1,MG 2,MG 3,WidthXThk,PROFILE,COLOUR,LOCK MAKE,Design
4726,1298226,1,1,1,1,590,2,0,6,PLAINWOOD
4727,1298227,1,1,1,1,592,2,0,6,PLAINWOOD
4728,1298228,1,1,1,1,596,2,0,6,PLAINWOOD
4729,1298229,1,1,1,1,583,2,0,6,PLAINWOOD
4730,1298230,1,1,1,1,586,2,0,6,PLAINWOOD
4731,1298231,1,1,1,1,584,2,0,6,PLAINWOOD
4732,1298232,1,1,1,1,582,2,0,6,PLAINWOOD
4733,1298233,1,1,1,1,588,2,0,6,PLAINWOOD
4734,1298234,1,1,1,1,594,0,0,6,PLAINWOOD
4735,1298238,1,0,0,1,335,0,8,13,E18
4736,1298239,1,1,1,1,776,0,7,6,E32
4737,1298240,1,0,0,1,118,0,20,6,PLAINSTEEL
4738,1298243,1,1,1,1,822,2,6,21,E32
4739,1298252,1,0,0,1,323,2,1,12,PLAINWOOD
4740,1298253,1,0,0,1,323,2,1,12,PLAINWOOD
4741,1298254,1,1,1,1,873,0,7,21,PLAINWOOD
4742,1298255,1,1,1,1,873,0,7,21,PLAINWOOD
4743,1298256,1,1,1,1,873,0,0,21,PLAINWOOD
4744,1298257,1,1,1,1,873,0,0,21,PLAINWOOD
4745,1298258,1,1,1,1,721,0,1,21,PLAINWOOD
4746,1298261,1,0,0,1,131,2,1,12,E05
4747,1298262,1,0,0,1,131,2,1,12,E05
4748,1298265,1,0,0,1,721,2,1,12,E02
4749,1298266,1,0,0,1,721,2,1,12,E02
4750,1298267,1,0,0,1,721,2,1,12,E32
4751,1298268,1,0,0,1,721,2,1,12,E32
4752,1298269,1,0,0,1,721,2,1,12,E05
4753,1298270,1,0,0,1,721,2,1,12,E05
4754,1298271,1,0,0,1,12,2,7,12,E01
4755,1298280,1,0,0,1,12,0,7,12,E18
4756,1298281,1,0,0,1,12,0,8,12,E32
4757,1298293,1,0,0,1,317,7,1,6,E01
4758,1298294,1,0,0,1,776,7,1,6,E01
4759,1298295,1,0,0,1,821,7,1,6,E18
4760,1298296,1,0,0,1,821,7,1,6,E01
4761,1298297,1,1,1,1,242,0,1,6,E18
4762,1298298,1,1,1,1,317,0,1,6,E01
4763,1298299,1,1,1,1,218,0,1,6,E18
4764,1298300,1,0,0,1,175,7,7,6,E32
4765,1298301,1,1,1,1,51,0,1,6,PLAINWOOD
4766,1298302,1,1,1,1,871,0,1,6,PLAINWOOD
4767,1298303,1,0,0,1,26,7,7,12,E01
4768,1298306,1,0,0,1,317,7,1,12,E32
4769,1298308,1,0,0,1,175,0,1,6,E01
4770,1298309,1,0,0,1,307,0,25,6,PLAINSTEEL
4771,1298310,1,0,0,1,185,8,7,12,E32
4772,1298311,1,0,0,1,786,8,7,12,E32
4773,1298312,1,0,0,1,786,8,7,12,PLAINWOOD
4774,1298314,1,0,0,1,786,8,7,12,PLAINWOOD
4775,1298316,1,0,0,1,786,3,7,12,PLAINWOOD
4776,1298319,1,0,0,0,219,8,3,6,PLAINWOOD
4777,1298320,1,0,0,0,26,8,3,6,PLAINWOOD
4778,1298321,1,0,0,0,641,2,3,6,PLAINWOOD
4779,1298324,1,0,0,1,47,0,1,6,PLAINWOOD
4780,1298325,1,0,0,1,247,0,1,6,E01
4781,1298326,1,0,0,1,208,0,19,6,PLAINSTEEL
4782,1298327,1,0,0,1,173,0,7,6,E05
4783,1298330,1,1,1,1,172,0,19,6,PLAINSTEEL
4784,1298335,1,1,1,1,822,0,3,6,E05
4785,1298337,1,1,1,1,118,0,3,6,E01
4786,1298338,1,0,0,1,185,0,8,12,E02
4787,1298339,1,0,0,1,185,0,8,12,E02
4788,1298340,1,0,0,1,776,8,1,12,E18
4789,1298341,1,0,0,1,185,8,0,12,E01
4790,1298343,1,1,1,1,872,0,1,21,PLAINWOOD
4791,1298344,1,0,0,1,872,0,1,12,E32
4792,1298345,1,0,0,1,12,0,1,12,E32
4793,1298346,1,0,0,1,12,0,1,12,E32
4794,1298348,1,0,0,1,872,0,1,12,PLAINWOOD
4795,1298355,1,0,0,1,131,0,7,7,E32
4796,1298360,1,0,0,1,336,9,8,12,E02
4797,1298361,1,0,0,1,8,0,7,12,E32
4798,1298362,1,1,1,1,873,10,1,6,PLAINWOOD
4799,1298363,1,1,1,1,873,10,1,6,PLAINWOOD
4800,1298365,1,0,0,1,175,0,28,12,PLAINSTEEL
4801,1298366,1,1,1,1,776,0,28,22,PLAINSTEEL
4802,1298368,1,0,0,1,534,0,25,12,PLAINSTEEL
4803,1298429,1,0,0,1,666,0,25,12,PLAINSTEEL
4804,1298370,1,0,0,1,532,0,25,12,PLAINSTEEL
4805,1298430,1,0,0,1,726,0,25,12,PLAINSTEEL
4806,1298374,1,1,1,1,547,10,8,21,PLAINWOOD
4807,1298375,1,1,1,1,547,10,1,21,PLAINWOOD
4808,1298378,1,0,0,1,776,0,7,12,PLAINWOOD
4809,1298379,1,0,0,1,185,0,0,6,E05
4810,1298380,1,1,1,1,192,0,8,6,PLAINWOOD
4811,1298381,1,1,1,1,791,0,8,6,PLAINWOOD
4812,1298383,1,0,0,1,791,0,8,12,PLAINWOOD
4813,1298431,1,0,0,0,425,0,7,12,PLAINWOOD
4814,1298394,1,0,0,0,407,0,0,12,PLAINWOOD
4815,1298396,1,0,0,0,328,0,25,12,PLAINSTEEL
4816,1298400,1,0,0,0,872,7,1,12,PLAINWOOD
4817,1298401,1,0,0,0,406,0,7,12,PLAINWOOD
4818,1298402,1,0,0,1,219,0,0,6,E18
4819,1298403,1,0,0,1,219,7,0,6,E01
4820,1298407,1,0,0,1,219,0,7,6,E32
4821,1298409,1,1,1,1,822,0,7,21,PLAINWOOD
4822,1298412,1,0,0,1,776,3,1,12,E02
4823,1300680,1,0,0,1,219,8,3,6,E32
4824,1300681,1,0,0,1,26,8,0,6,E18
4825,1301813,1,0,0,1,219,8,1,6,E18
4826,1301816,1,0,0,1,219,8,1,6,E05
4827,1301817,1,0,0,1,219,8,1,6,E05
4828,1301825,1,0,0,1,867,0,25,12,PLAINSTEEL
4829,1301826,1,0,0,1,867,0,25,12,PLAINSTEEL
4830,1301827,1,0,0,1,47,7,8,12,E32
4831,1301832,1,0,0,1,175,0,0,12,E18
4832,1301833,1,0,0,1,317,0,8,13,E32
4833,1301834,1,0,0,1,317,0,8,13,E32
4834,1301835,1,0,0,1,786,0,7,12,PLAINWOOD
4835,1301837,1,1,1,1,47,0,1,6,E18
4836,1301838,1,0,0,1,131,0,1,6,E18
4837,1301839,1,0,0,1,765,0,1,6,E02
4838,1301842,1,0,0,1,762,0,1,7,E18
4839,1301843,1,0,0,1,765,0,25,12,PLAINSTEEL
4840,1301845,1,0,0,1,47,0,7,6,PLAINWOOD
4841,1301846,1,1,1,1,765,0,7,6,E05
4842,1301847,1,0,0,1,317,0,3,6,E01
4843,1301849,1,0,0,1,776,0,3,6,E01
4844,1301850,1,1,1,1,317,0,3,6,PLAINWOOD
4845,1301851,1,1,1,1,317,0,3,6,PLAINWOOD
4846,1301852,1,0,0,1,315,0,3,6,E32
4847,1301853,1,1,1,1,173,0,3,21,E32
4848,1301855,1,1,1,1,173,0,3,21,PLAINWOOD
4849,1301856,1,0,0,1,173,0,3,6,E01
4850,1301858,1,0,0,1,173,0,0,6,E05
4851,1301859,1,1,1,1,774,0,0,21,E01
4852,1301860,1,1,1,1,721,10,3,21,PLAINWOOD
4853,1301861,1,1,1,1,721,10,3,21,PLAINWOOD
4854,1301863,1,1,1,1,650,10,10,21,PLAINWOOD
4855,1301867,1,1,1,1,771,0,1,21,PLAINWOOD
4856,1301868,1,0,0,1,47,0,1,7,E18
4857,1301869,1,1,1,1,762,10,1,6,PLAINWOOD
4858,1301870,1,1,1,1,762,10,1,6,PLAINWOOD
4859,1301871,1,0,0,1,308,0,7,6,E18
4860,1301872,1,0,0,1,714,0,7,6,E32
4861,1301873,1,0,0,1,123,0,7,6,E32
4862,1301874,1,1,1,1,798,0,7,6,E32
4863,1301875,1,0,0,1,49,0,7,6,E32
4864,1301877,1,0,0,1,871,0,7,6,E01
4865,1301878,1,0,0,1,871,0,7,12,E01
4866,1301880,1,0,0,1,175,7,0,12,E18
4867,1301881,1,0,0,1,175,7,0,12,E18
4868,1301883,1,1,1,1,640,0,1,6,PLAINWOOD
4869,1301887,1,0,0,1,327,0,1,12,PLAINWOOD
4870,1301888,1,0,0,1,327,0,1,12,PLAINWOOD
4871,1301892,1,0,0,0,328,0,0,12,PLAINWOOD
4872,1301893,1,0,0,0,363,0,7,12,PLAINWOOD
4873,1301894,1,0,0,0,411,2,0,12,PLAINWOOD
4874,1301895,1,1,1,1,542,10,19,21,PLAINSTEEL
4875,1301927,1,0,0,1,554,0,1,7,PLAINWOOD
4876,1301928,1,0,0,1,317,9,1,12,E32
4877,1301929,1,1,1,0,126,9,1,21,PLAINWOOD
4878,1301930,1,0,0,1,323,9,1,12,E01
4879,1301933,1,1,1,1,776,0,3,6,E01
4880,1301935,1,0,0,1,219,0,21,12,PLAINSTEEL
4881,1301936,1,0,0,1,169,0,25,12,PLAINSTEEL
4882,1301938,1,1,1,1,169,0,25,6,PLAINSTEEL
4883,1301939,1,0,0,1,264,0,25,12,PLAINSTEEL
4884,1301940,1,0,0,1,120,0,3,12,E18
4885,1301941,1,0,0,1,120,0,3,12,E18
4886,1301942,1,0,0,1,126,0,3,12,E18
4887,1301943,1,0,0,1,567,0,3,12,PLAINWOOD
4888,1301944,1,0,0,1,566,0,3,12,PLAINWOOD
4889,1301951,1,0,0,1,219,0,7,12,PLAINWOOD
4890,1301955,1,0,0,1,26,0,1,6,E32
4891,1301959,1,1,1,1,591,2,7,6,PLAINWOOD
4892,1301960,1,1,1,1,637,2,7,6,PLAINWOOD
4893,1301961,1,0,0,1,822,2,25,12,PLAINSTEEL
4894,1301962,1,1,1,1,591,2,3,15,PLAINWOOD
4895,1301964,1,1,1,1,126,0,7,6,E18
4896,1301966,1,0,0,1,126,0,3,6,E18
4897,1301967,1,0,0,1,126,0,3,6,PLAINWOOD
4898,1301968,1,0,0,1,776,0,3,6,E18
4899,1301972,1,0,0,1,51,0,7,6,E05
4900,1301975,1,1,1,1,762,0,3,6,E18
4901,1301976,1,1,1,1,762,0,3,6,E18
4902,1301977,1,0,0,1,776,0,3,6,E02
4903,1301978,1,0,0,1,311,0,7,6,E32
4904,1301979,1,0,0,1,321,0,7,6,E32
4905,1301980,1,0,0,1,314,0,7,6,E32
4906,1301982,1,1,1,1,763,0,1,6,E05
4907,1301983,1,1,1,1,770,0,1,6,E05
4908,1301986,1,0,0,1,811,0,8,6,E05
4909,1301987,1,0,0,1,739,0,8,6,E05
4910,1301988,1,0,0,1,811,0,8,6,E05
4911,1301989,1,0,0,1,258,0,1,6,E18
4912,1301992,1,0,0,1,820,0,19,6,PLAINSTEEL
4913,1301993,1,0,0,1,820,0,19,6,PLAINSTEEL
4914,1301996,1,0,0,1,316,0,25,6,PLAINSTEEL
4915,1301997,1,0,0,1,316,0,25,6,PLAINSTEEL
4916,1302002,1,0,0,1,118,0,0,6,PLAINWOOD
4917,1302004,1,0,0,1,328,0,8,12,E32
4918,1302005,1,0,0,1,185,0,3,12,PLAINWOOD
4919,1302006,1,0,0,1,185,0,3,12,PLAINWOOD
4920,1302008,1,1,1,1,185,0,3,6,PLAINWOOD
4921,1302009,1,0,0,1,185,8,8,12,PLAINWOOD
4922,1302010,1,0,0,1,786,8,8,12,PLAINWOOD
4923,1302027,1,0,0,1,822,8,1,6,PLAINWOOD
4924,1302032,1,0,0,1,118,0,19,6,PLAINSTEEL
4925,1302033,1,0,0,1,51,0,1,6,E01
4926,1302035,1,0,0,1,547,0,19,6,PLAINSTEEL
4927,1302036,1,0,0,1,873,0,7,6,E32
4928,1302037,1,1,1,1,8,0,7,6,E32
4929,1302038,1,1,1,1,8,0,7,6,E32
4930,1302039,1,0,0,1,175,7,7,7,E01
4931,1302040,1,0,0,1,323,0,8,6,E01
4932,1302041,1,0,0,1,126,0,7,6,E32
4933,1302043,1,1,1,1,126,10,25,6,PLAINSTEEL
4934,1302044,1,1,1,1,126,10,25,6,PLAINSTEEL
4935,1302050,1,1,1,0,641,2,7,12,PLAINWOOD
4936,1302063,1,1,1,1,814,0,3,6,PLAINWOOD
4937,1302065,1,1,1,1,739,0,3,6,PLAINWOOD
4938,1302066,1,0,0,1,160,0,7,6,E32
4939,1302067,1,1,1,1,160,0,3,6,E18
4940,1302068,1,1,1,1,611,0,19,6,PLAINSTEEL
4941,1302082,1,0,0,1,12,0,7,13,E32
4942,1302083,1,0,0,1,776,0,1,13,E32
4943,1302084,1,0,0,1,8,0,1,13,E32
4944,1302085,1,0,0,1,12,0,7,13,E32
4945,1302090,1,1,1,1,650,10,3,21,PLAINWOOD
4946,1302096,1,1,1,1,51,0,26,6,PLAINSTEEL
4947,1302100,1,0,0,1,776,2,0,12,E01
4948,1302101,1,0,0,1,317,2,7,12,E05
4949,1302102,1,0,0,1,776,2,7,12,PLAINWOOD
4950,1302103,1,0,0,1,595,2,3,6,PLAINWOOD
4951,1302104,1,0,0,1,223,2,7,6,E32
4952,1302106,1,0,0,1,32,2,7,6,PLAINWOOD
4953,1302117,1,0,0,1,175,0,7,6,E32
4954,1302118,1,0,0,1,317,0,0,7,E32
4955,1302122,1,0,0,1,175,0,25,6,PLAINSTEEL
4956,1302123,1,0,0,1,185,0,0,7,E32
4957,1302129,1,0,0,1,317,2,7,12,E01
4958,1302130,1,0,0,1,317,2,1,12,E01
4959,1302134,1,0,0,1,637,0,7,6,PLAINWOOD
4960,1302146,1,1,1,1,8,0,8,21,PLAINWOOD
4961,1302147,1,0,0,1,765,0,8,6,E32
4962,1302148,1,0,0,1,765,0,7,6,E18
4963,1303583,1,0,0,1,219,0,7,12,E32
4964,1303593,1,1,1,1,317,0,8,7,E32
4965,1303594,1,1,1,1,566,0,25,7,PLAINSTEEL
4966,1303598,1,1,1,1,338,0,8,7,E32
4967,1303599,1,1,1,1,338,0,8,7,E32
4968,1303658,1,0,0,1,118,0,1,13,E32
4969,1303664,1,0,0,1,774,0,19,6,PLAINSTEEL
4970,1303665,1,0,0,1,774,0,19,6,PLAINSTEEL
4971,1303669,1,0,0,1,774,0,3,6,E02
4972,1303672,1,0,0,1,173,0,3,7,E18
4973,1303674,1,0,0,1,173,0,0,6,E02
4974,1303675,1,0,0,1,173,0,0,6,E05
4975,1303676,1,0,0,1,173,0,3,6,E01
4976,1303677,1,0,0,1,173,0,7,6,E18
4977,1303678,1,0,0,1,173,0,0,6,E01
4978,1303680,1,0,0,1,173,0,1,6,E02
4979,1303682,1,0,0,1,174,0,7,6,E32
4980,1303683,1,0,0,1,174,0,1,6,E02
4981,1303698,1,1,1,1,776,0,0,6,E32
4982,1303722,1,0,0,1,185,9,7,12,PLAINWOOD
4983,1303723,1,0,0,1,338,9,1,12,E32
4984,1303726,1,0,0,1,197,9,8,12,PLAINWOOD
4985,1303733,1,1,1,1,776,0,28,6,PLAINSTEEL
4986,1303734,1,1,1,1,776,0,28,6,PLAINSTEEL
4987,1303735,1,1,1,1,547,0,22,6,PLAINSTEEL
4988,1303736,1,1,1,1,547,0,22,6,PLAINSTEEL
4989,1303752,1,0,0,1,174,0,1,6,E18
4990,1303753,1,0,0,1,174,0,1,6,E18
4991,1303754,1,0,0,1,174,0,1,6,E01
4992,1303755,1,0,0,1,174,0,1,6,E01
4993,1303756,1,0,0,1,230,0,3,7,E18
4994,1303759,1,0,0,1,765,0,7,6,E01
4995,1303773,1,0,0,1,909,2,28,6,PLAINSTEEL
4996,1303774,1,0,0,1,629,2,28,6,PLAINSTEEL
4997,1303775,1,0,0,1,900,2,28,6,PLAINSTEEL
4998,1304040,1,0,0,1,628,2,28,6,PLAINSTEEL
4999,1303778,1,0,0,1,897,2,28,6,PLAINSTEEL
5000,1303779,1,0,0,1,626,2,28,6,PLAINSTEEL
5001,1303781,1,0,0,1,913,9,7,12,E32
5002,1303782,1,1,1,1,648,0,7,6,E32
5003,1303784,1,0,0,1,316,0,1,6,E02
5004,1303785,1,0,0,1,173,0,7,6,E02
5005,1303786,1,1,1,1,776,0,1,21,E01
5006,1303787,1,1,1,1,776,0,1,21,E01
5007,1303789,1,1,1,1,776,0,1,21,PLAINWOOD
5008,1303796,1,0,0,0,327,0,7,12,PLAINWOOD
5009,1303797,1,0,0,0,410,0,7,12,PLAINWOOD
5010,1304041,1,0,0,0,364,0,7,12,PLAINWOOD
5011,1303799,1,0,0,0,408,0,10,12,PLAINWOOD
5012,1303800,1,0,0,0,407,0,8,12,PLAINWOOD
5013,1303801,1,0,0,0,405,0,7,12,PLAINWOOD
5014,1303802,1,0,0,1,335,7,24,12,PLAINSTEEL
5015,1303810,1,0,0,1,219,8,8,12,E02
5016,1303811,1,0,0,1,822,2,8,12,E02
5017,1303812,1,0,0,1,26,8,3,12,E05
5018,1303814,1,0,0,1,219,2,0,12,E18
5019,1303815,1,0,0,1,219,7,1,12,E01
5020,1303822,1,0,0,1,175,2,8,12,E01
5021,1303823,1,0,0,1,175,2,8,12,E01
5022,1303826,1,0,0,1,776,0,8,12,E18
5023,1303827,1,0,0,1,118,0,8,6,PLAINWOOD
5024,1303832,1,0,0,1,118,0,8,6,E01
5025,1303836,1,0,0,1,185,0,7,12,E32
5026,1303837,1,0,0,1,317,0,1,6,E32
5027,1303838,1,0,0,1,131,0,1,6,E01
5028,1303839,1,0,0,1,323,0,1,6,E18
5029,1303867,1,0,0,1,239,7,1,6,E01
5030,1303872,1,0,0,1,776,0,1,12,E01
5031,1303873,1,0,0,1,51,0,1,12,E01
5032,1303879,1,0,0,1,175,0,1,7,E32
5033,1303880,1,0,0,1,776,0,1,7,E32
5034,1303881,1,1,1,1,765,0,7,6,E02
5035,1303882,1,1,1,1,762,0,7,6,E18
5036,1303884,1,0,0,1,185,0,8,12,E05
5037,1303887,1,0,0,1,721,0,1,6,PLAINWOOD
5038,1303888,1,0,0,1,765,0,1,6,PLAINWOOD
5039,1303889,1,0,0,1,185,2,0,13,E01
5040,1303890,1,0,0,1,873,2,0,13,PLAINWOOD
5041,1303891,1,1,1,1,118,0,1,6,PLAINWOOD
5042,1303896,1,0,0,1,185,0,7,13,E32
5043,1303898,1,0,0,1,175,0,25,12,PLAINSTEEL
5044,1303899,1,0,0,1,185,0,7,12,E18
5045,1303900,1,0,0,1,118,0,7,12,E05
5046,1303901,1,0,0,1,118,0,7,12,E05
5047,1303902,1,0,0,1,323,0,7,13,E05
5048,1303903,1,0,0,1,786,0,25,12,PLAINSTEEL
5049,1303904,1,0,0,1,776,0,7,13,PLAINWOOD
5050,1303905,1,0,0,1,118,0,1,12,E18
5051,1303906,1,0,0,1,131,0,7,12,E32
5052,1303907,1,0,0,1,776,0,1,12,E18
5053,1303911,1,1,1,1,31,2,1,21,E18
5054,1303914,1,0,0,1,542,0,25,6,PLAINSTEEL
5055,1303944,1,0,0,1,765,0,7,7,E32
5056,1303945,1,0,0,1,2,0,7,7,E32
5057,1303947,1,0,0,1,219,7,7,12,E18
5058,1303949,1,0,0,1,219,8,3,12,E01
5059,1303950,1,0,0,1,822,0,3,12,E32
5060,1303951,1,0,0,1,822,0,3,12,E01
5061,1303952,1,0,0,1,822,2,3,12,E01
5062,1303954,1,0,0,1,219,2,7,12,PLAINWOOD
5063,1303957,1,0,0,1,317,0,0,13,E18
5064,1303958,1,1,1,1,51,0,7,7,PLAINWOOD
5065,1303959,1,1,1,1,175,0,7,7,PLAINWOOD
5066,1303961,1,1,1,1,175,0,7,7,PLAINWOOD
5067,1303962,1,0,0,1,185,0,0,13,E32
5068,1303965,1,1,1,1,317,0,8,6,E32
5069,1303966,1,0,0,1,786,0,8,12,E32
5070,1303968,1,0,0,1,219,8,7,12,E32
5071,1303969,1,0,0,1,219,8,3,12,E18
5072,1303970,1,0,0,1,786,7,8,12,PLAINWOOD
5073,1303976,1,0,0,1,221,2,7,8,E18
5074,1303977,1,1,1,1,809,2,7,21,E32
5075,1303978,1,1,1,1,828,2,7,21,PLAINWOOD
5076,1303979,1,0,0,1,175,5,7,12,E32
5077,1303980,1,0,0,1,51,5,7,12,E32
5078,1303984,1,1,1,1,175,5,25,21,PLAINSTEEL
5079,1303985,1,1,1,1,51,5,25,21,PLAINSTEEL
5080,1303986,1,1,1,1,51,5,25,21,PLAINSTEEL
5081,1303988,1,1,1,1,547,5,1,21,PLAINWOOD
5082,1303989,1,1,1,1,547,5,1,21,PLAINWOOD
5083,1303991,1,0,0,1,317,5,7,7,E32
5084,1303999,1,0,0,1,762,0,1,6,E01
5085,1304002,1,0,0,1,310,0,7,6,E18
5086,1304003,1,1,1,1,6,10,7,21,PLAINWOOD
5087,1304025,1,0,0,1,197,0,8,12,E32
5088,1304030,1,0,0,1,891,0,0,6,E02
5089,1304031,1,0,0,1,289,0,0,6,E02
5090,1307689,1,0,0,1,175,5,1,12,E18
5091,1307690,1,0,0,1,317,5,0,12,E32
5092,1307691,1,0,0,1,317,5,0,12,E01
5093,1307696,1,1,1,1,776,5,1,6,PLAINWOOD
5094,1307697,1,0,0,1,317,5,1,6,E32
5095,1307699,1,1,1,1,51,5,7,6,E01
5096,1307701,1,0,0,1,776,5,8,6,E32
5097,1307702,1,1,1,1,51,5,8,21,PLAINWOOD
5098,1307703,1,1,1,1,51,5,8,21,PLAINWOOD
5099,1307704,1,1,1,1,776,5,8,21,PLAINWOOD
5100,1307705,1,1,1,1,179,0,7,6,PLAINWOOD
5101,1307706,1,1,1,1,784,0,7,6,PLAINWOOD
5102,1307707,1,0,0,1,327,7,7,6,E32
5103,1307712,1,0,0,1,218,0,7,6,E02
5104,1307713,1,0,0,1,126,0,7,6,E01
5105,1307714,1,0,0,1,126,0,7,6,E01
5106,1307715,1,0,0,1,776,0,7,6,PLAINWOOD
5107,1307720,1,0,0,1,197,7,5,7,E32
5108,1307721,1,1,1,1,197,0,5,6,E32
5109,1307723,1,1,1,1,561,0,5,6,PLAINWOOD
5110,1307724,1,1,1,1,252,0,5,6,E32
5111,1307725,1,0,0,1,197,7,7,7,E32
5112,1307728,1,0,0,1,822,8,7,12,E02
5113,1307729,1,0,0,1,26,2,8,12,E32
5114,1307732,1,0,0,1,822,2,7,12,E01
5115,1307741,1,0,0,1,26,2,3,6,E32
5116,1307743,1,0,0,1,219,2,0,6,E02
5117,1307745,1,1,1,1,641,0,7,6,PLAINWOOD
5118,1307747,1,1,1,1,637,0,7,6,PLAINWOOD
5119,1307748,1,0,0,1,822,8,7,12,E01
5120,1307753,1,1,1,1,822,2,7,6,E02
5121,1307755,1,0,0,1,822,2,7,6,E02
5122,1307756,1,0,0,1,822,2,7,6,E02
5123,1307757,1,0,0,1,822,2,1,12,E02
5124,1307759,1,0,0,1,822,2,7,12,E05
5125,1307762,1,0,0,1,255,0,1,6,E18
5126,1307764,1,0,0,1,769,0,19,6,PLAINSTEEL
5127,1307765,1,0,0,1,808,0,7,6,E32
5128,1307767,1,0,0,1,807,0,7,6,E32
5129,1307768,1,0,0,1,769,0,7,6,E32
5130,1307770,1,0,0,1,674,0,25,6,PLAINSTEEL
5131,1307771,1,0,0,1,868,0,25,6,PLAINSTEEL
5132,1307772,1,0,0,1,314,0,7,6,PLAINWOOD
5133,1307774,1,0,0,1,317,0,7,7,E18
5134,1307775,1,1,1,1,308,0,8,6,PLAINWOOD
5135,1307776,1,0,0,1,765,0,0,6,E18
5136,1307777,1,1,1,1,8,0,8,6,PLAINWOOD
5137,1307778,1,0,0,1,308,0,0,6,E32
5138,1307779,1,1,1,1,308,0,8,6,PLAINWOOD
5139,1307784,1,1,1,1,776,0,25,7,PLAINSTEEL
5140,1307785,1,1,1,1,786,0,25,7,PLAINSTEEL
5141,1307787,1,1,1,1,779,0,7,6,E18
5142,1307788,1,0,0,1,178,8,7,12,E18
5143,1307791,1,1,1,1,51,0,25,6,PLAINSTEEL
5144,1307794,1,0,0,1,328,0,25,12,PLAINSTEEL
5145,1307795,1,0,0,1,328,0,7,12,E32
5146,1307796,1,0,0,1,328,0,7,12,E32
5147,1307797,1,0,0,1,185,0,25,12,PLAINSTEEL
5148,1307798,1,0,0,1,766,0,0,12,E18
5149,1307801,1,0,0,1,118,0,3,12,E32
5150,1307804,1,0,0,1,219,2,7,12,E01
5151,1307805,1,1,1,1,637,2,7,15,PLAINWOOD
5152,1307812,1,0,0,1,26,8,7,12,E01
5153,1307813,1,0,0,1,822,2,7,12,E01
5154,1307814,1,0,0,1,822,2,7,12,PLAINWOOD
5155,1307816,1,0,0,0,822,8,3,12,PLAINWOOD
5156,1307818,1,0,0,1,219,0,3,12,E18
5157,1307819,1,0,0,1,822,2,3,12,E32
5158,1307820,1,0,0,1,26,2,11,12,E18
5159,1307821,1,0,0,1,822,2,7,12,E18
5160,1307823,1,0,0,1,822,2,3,12,PLAINWOOD
5161,1307825,1,0,0,1,26,8,1,12,E18
5162,1307828,1,1,1,1,599,2,0,15,PLAINWOOD
5163,1307830,1,0,0,1,822,2,0,12,E01
5164,1307831,1,1,1,1,822,2,11,21,E18
5165,1307832,1,1,1,1,599,2,8,21,PLAINWOOD
5166,1307833,1,0,0,1,51,0,1,6,E32
5167,1307834,1,0,0,1,175,0,0,6,PLAINWOOD
5168,1307836,1,0,0,1,51,0,1,6,E18
5169,1307837,1,1,1,1,600,0,1,6,PLAINWOOD
5170,1307838,1,1,1,1,600,0,1,6,PLAINWOOD
5171,1307841,1,0,0,1,786,0,1,6,E18
5172,1307842,1,0,0,1,786,0,1,6,E18
5173,1307844,1,1,1,1,717,0,7,21,PLAINWOOD
5174,1307845,1,0,0,1,315,0,8,6,E32
5175,1307846,1,1,1,1,774,0,8,21,E01
5176,1307847,1,1,1,1,774,0,8,21,E01
5177,1307848,1,0,0,1,173,0,1,6,E01
5178,1307850,1,0,0,1,173,0,8,6,E01
5179,1307851,1,0,0,1,50,0,0,6,E01
5180,1307852,1,0,0,1,116,0,7,12,E01
5181,1307853,1,0,0,1,540,0,3,12,PLAINWOOD
5182,1307854,1,0,0,1,636,0,25,12,PLAINSTEEL
5183,1307856,1,0,0,1,872,0,8,6,E32
5184,1307858,1,0,0,1,315,0,1,12,E05
5185,1307861,1,1,1,1,779,0,8,6,PLAINWOOD
5186,1307862,1,1,1,1,189,0,0,6,PLAINWOOD
5187,1307863,1,0,0,1,219,2,3,6,E18
5188,1307864,1,0,0,1,219,2,3,6,E01
5189,1307867,1,1,1,1,641,2,3,6,PLAINWOOD
5190,1307869,1,1,1,1,26,2,7,21,E18
5191,1307871,1,1,1,1,822,2,7,21,E05
5192,1307876,1,0,0,1,762,0,0,6,PLAINWOOD
5193,1307878,1,1,1,1,762,0,7,6,E05
5194,1307879,1,1,1,1,762,0,7,6,E05
5195,1307880,1,1,1,1,51,0,7,6,E05
5196,1307881,1,1,1,1,118,0,7,6,E05
5197,1307883,1,0,0,1,765,0,8,6,E01
5198,1307885,1,1,1,1,600,0,8,6,PLAINWOOD
5199,1307886,1,1,1,1,126,0,7,6,PLAINWOOD
5200,1307903,1,1,1,1,151,0,7,6,E32
5201,1307905,1,0,0,1,303,0,1,6,E18
5202,1307906,1,1,1,1,150,0,7,6,E32
5203,1307907,1,0,0,1,323,0,3,6,E18
5204,1307908,1,0,0,1,47,0,3,6,E18
5205,1307909,1,0,0,1,786,0,3,6,E18
5206,1307910,1,1,1,1,765,0,3,6,E32
5207,1307911,1,1,1,1,765,0,3,6,E32
5208,1307913,1,0,0,1,175,2,8,12,E18
5209,1307914,1,0,0,1,185,2,8,12,E02
5210,1307915,1,0,0,1,323,0,1,12,E01
5211,1307923,1,0,0,1,118,0,0,6,E18
5212,1307924,1,0,0,1,51,0,7,6,PLAINWOOD
5213,1307925,1,0,0,1,118,0,1,6,E18
